ward_2022,group,count_2020
Oak Creek - C 0009,vap_two,59
Oak Creek - C 0009,vap_white,1173
Oak Creek - C 0010,vap,1655
Oak Creek - C 0010,vap_aian,3
Oak Creek - C 0010,vap_asian,31
Oak Creek - C 0010,vap_black,53
Oak Creek - C 0010,vap_hisp,132
Oak Creek - C 0010,vap_nhpi,0
Oak Creek - C 0010,vap_other,3
Oak Creek - C 0010,vap_two,54
Oak Creek - C 0010,vap_white,1379
Oak Creek - C 0011,vap,1452
Oak Creek - C 0011,vap_aian,21
Oak Creek - C 0011,vap_asian,56
Oak Creek - C 0011,vap_black,29
Oak Creek - C 0011,vap_hisp,110
Oak Creek - C 0011,vap_nhpi,0
Oak Creek - C 0011,vap_other,4
Oak Creek - C 0011,vap_two,37
Oak Creek - C 0011,vap_white,1195
Oak Creek - C 0012,vap,1561
Oak Creek - C 0012,vap_aian,6
Oak Creek - C 0012,vap_asian,92
Oak Creek - C 0012,vap_black,25
Oak Creek - C 0012,vap_hisp,91
Oak Creek - C 0012,vap_nhpi,0
Oak Creek - C 0012,vap_other,2
Oak Creek - C 0012,vap_two,50
Oak Creek - C 0012,vap_white,1295
Oak Creek - C 0013,vap,1573
Oak Creek - C 0013,vap_aian,1
Oak Creek - C 0013,vap_asian,74
Oak Creek - C 0013,vap_black,45
Oak Creek - C 0013,vap_hisp,113
Oak Creek - C 0013,vap_nhpi,0
Oak Creek - C 0013,vap_other,4
Oak Creek - C 0013,vap_two,38
Oak Creek - C 0013,vap_white,1298
Oak Creek - C 0014,vap,1569
Oak Creek - C 0014,vap_aian,7
Oak Creek - C 0014,vap_asian,111
Oak Creek - C 0014,vap_black,28
Oak Creek - C 0014,vap_hisp,109
Oak Creek - C 0014,vap_nhpi,0
Oak Creek - C 0014,vap_other,1
Oak Creek - C 0014,vap_two,33
Oak Creek - C 0014,vap_white,1280
Oak Creek - C 0015,vap,1539
Oak Creek - C 0015,vap_aian,7
Oak Creek - C 0015,vap_asian,42
Oak Creek - C 0015,vap_black,36
Oak Creek - C 0015,vap_hisp,102
Oak Creek - C 0015,vap_nhpi,0
Oak Creek - C 0015,vap_other,1
Oak Creek - C 0015,vap_two,30
Oak Creek - C 0015,vap_white,1321
Oak Creek - C 0016,vap,1722
Oak Creek - C 0016,vap_aian,8
Oak Creek - C 0016,vap_asian,377
Oak Creek - C 0016,vap_black,49
Oak Creek - C 0016,vap_hisp,133
Oak Creek - C 0016,vap_nhpi,0
Oak Creek - C 0016,vap_other,2
Oak Creek - C 0016,vap_two,72
Oak Creek - C 0016,vap_white,1081
Oak Creek - C 0017,vap,1658
Oak Creek - C 0017,vap_aian,5
Oak Creek - C 0017,vap_asian,123
Oak Creek - C 0017,vap_black,87
Oak Creek - C 0017,vap_hisp,193
Oak Creek - C 0017,vap_nhpi,2
Oak Creek - C 0017,vap_other,7
Oak Creek - C 0017,vap_two,38
Oak Creek - C 0017,vap_white,1203
Oak Creek - C 0018,vap,1627
Oak Creek - C 0018,vap_aian,6
Oak Creek - C 0018,vap_asian,83
Oak Creek - C 0018,vap_black,119
Oak Creek - C 0018,vap_hisp,128
Oak Creek - C 0018,vap_nhpi,0
Oak Creek - C 0018,vap_other,11
Oak Creek - C 0018,vap_two,48
Oak Creek - C 0018,vap_white,1232
River Hills - V 0001,vap,594
River Hills - V 0001,vap_aian,0
River Hills - V 0001,vap_asian,19
River Hills - V 0001,vap_black,30
River Hills - V 0001,vap_hisp,22
River Hills - V 0001,vap_nhpi,0
River Hills - V 0001,vap_other,0
River Hills - V 0001,vap_two,19
River Hills - V 0001,vap_white,504
River Hills - V 0002,vap,657
River Hills - V 0002,vap_aian,0
River Hills - V 0002,vap_asian,65
River Hills - V 0002,vap_black,55
River Hills - V 0002,vap_hisp,18
River Hills - V 0002,vap_nhpi,0
River Hills - V 0002,vap_other,0
River Hills - V 0002,vap_two,27
River Hills - V 0002,vap_white,492
Shorewood - V 0001,vap,907
Shorewood - V 0001,vap_aian,0
Shorewood - V 0001,vap_asian,28
Shorewood - V 0001,vap_black,95
Shorewood - V 0001,vap_hisp,40
Shorewood - V 0001,vap_nhpi,0
Shorewood - V 0001,vap_other,9
Shorewood - V 0001,vap_two,16
Shorewood - V 0001,vap_white,719
Shorewood - V 0002,vap,1286
Shorewood - V 0002,vap_aian,5
Shorewood - V 0002,vap_asian,143
Shorewood - V 0002,vap_black,48
Shorewood - V 0002,vap_hisp,64
Shorewood - V 0002,vap_nhpi,0
Shorewood - V 0002,vap_other,0
Shorewood - V 0002,vap_two,45
Shorewood - V 0002,vap_white,981
Shorewood - V 0003,vap,1276
Shorewood - V 0003,vap_aian,2
Shorewood - V 0003,vap_asian,88
Shorewood - V 0003,vap_black,18
Shorewood - V 0003,vap_hisp,42
Shorewood - V 0003,vap_nhpi,0
Shorewood - V 0003,vap_other,2
Shorewood - V 0003,vap_two,59
Shorewood - V 0003,vap_white,1065
Shorewood - V 0004,vap,937
Shorewood - V 0004,vap_aian,0
Shorewood - V 0004,vap_asian,28
Shorewood - V 0004,vap_black,14
Shorewood - V 0004,vap_hisp,33
Shorewood - V 0004,vap_nhpi,1
Shorewood - V 0004,vap_other,1
Shorewood - V 0004,vap_two,30
Shorewood - V 0004,vap_white,830
Shorewood - V 0005,vap,863
Shorewood - V 0005,vap_aian,0
Shorewood - V 0005,vap_asian,22
Shorewood - V 0005,vap_black,27
Shorewood - V 0005,vap_hisp,19
Shorewood - V 0005,vap_nhpi,0
Shorewood - V 0005,vap_other,7
Shorewood - V 0005,vap_two,13
Shorewood - V 0005,vap_white,775
Shorewood - V 0006,vap,590
Shorewood - V 0006,vap_aian,0
Shorewood - V 0006,vap_asian,19
Shorewood - V 0006,vap_black,8
Shorewood - V 0006,vap_hisp,34
Shorewood - V 0006,vap_nhpi,0
Shorewood - V 0006,vap_other,2
Shorewood - V 0006,vap_two,30
Shorewood - V 0006,vap_white,497
Shorewood - V 0007,vap,1050
Shorewood - V 0007,vap_aian,0
Shorewood - V 0007,vap_asian,70
Shorewood - V 0007,vap_black,50
Shorewood - V 0007,vap_hisp,63
Shorewood - V 0007,vap_nhpi,0
Shorewood - V 0007,vap_other,1
Shorewood - V 0007,vap_two,47
Shorewood - V 0007,vap_white,819
Shorewood - V 0008,vap,789
Shorewood - V 0008,vap_aian,1
Shorewood - V 0008,vap_asian,25
Shorewood - V 0008,vap_black,21
Shorewood - V 0008,vap_hisp,44
Shorewood - V 0008,vap_nhpi,0
Shorewood - V 0008,vap_other,3
Shorewood - V 0008,vap_two,29
Shorewood - V 0008,vap_white,666
Shorewood - V 0009,vap,899
Shorewood - V 0009,vap_aian,5
Shorewood - V 0009,vap_asian,49
Shorewood - V 0009,vap_black,39
Shorewood - V 0009,vap_hisp,55
Shorewood - V 0009,vap_nhpi,0
Shorewood - V 0009,vap_other,4
Shorewood - V 0009,vap_two,23
Shorewood - V 0009,vap_white,724
Shorewood - V 0010,vap,865
Shorewood - V 0010,vap_aian,0
Shorewood - V 0010,vap_asian,81
Shorewood - V 0010,vap_black,50
Shorewood - V 0010,vap_hisp,51
Shorewood - V 0010,vap_nhpi,0
Shorewood - V 0010,vap_other,1
Shorewood - V 0010,vap_two,23
Shorewood - V 0010,vap_white,659
Shorewood - V 0011,vap,652
Shorewood - V 0011,vap_aian,0
Shorewood - V 0011,vap_asian,30
Shorewood - V 0011,vap_black,14
Shorewood - V 0011,vap_hisp,18
Shorewood - V 0011,vap_nhpi,0
Shorewood - V 0011,vap_other,2
Shorewood - V 0011,vap_two,30
Shorewood - V 0011,vap_white,558
Shorewood - V 0012,vap,978
Shorewood - V 0012,vap_aian,0
Shorewood - V 0012,vap_asian,93
Shorewood - V 0012,vap_black,43
Shorewood - V 0012,vap_hisp,44
Shorewood - V 0012,vap_nhpi,0
Shorewood - V 0012,vap_other,0
Shorewood - V 0012,vap_two,32
Shorewood - V 0012,vap_white,766
South Milwaukee - C 0001,vap,1032
South Milwaukee - C 0001,vap_aian,4
South Milwaukee - C 0001,vap_asian,3
South Milwaukee - C 0001,vap_black,24
South Milwaukee - C 0001,vap_hisp,80
South Milwaukee - C 0001,vap_nhpi,0
South Milwaukee - C 0001,vap_other,2
South Milwaukee - C 0001,vap_two,22
South Milwaukee - C 0001,vap_white,897
South Milwaukee - C 0002,vap,1086
South Milwaukee - C 0002,vap_aian,9
South Milwaukee - C 0002,vap_asian,14
South Milwaukee - C 0002,vap_black,18
South Milwaukee - C 0002,vap_hisp,84
South Milwaukee - C 0002,vap_nhpi,0
South Milwaukee - C 0002,vap_other,2
South Milwaukee - C 0002,vap_two,24
South Milwaukee - C 0002,vap_white,935
South Milwaukee - C 0003,vap,1027
South Milwaukee - C 0003,vap_aian,9
South Milwaukee - C 0003,vap_asian,13
South Milwaukee - C 0003,vap_black,36
South Milwaukee - C 0003,vap_hisp,153
South Milwaukee - C 0003,vap_nhpi,0
South Milwaukee - C 0003,vap_other,5
South Milwaukee - C 0003,vap_two,44
South Milwaukee - C 0003,vap_white,767
South Milwaukee - C 0004,vap,1026
South Milwaukee - C 0004,vap_aian,22
South Milwaukee - C 0004,vap_asian,19
South Milwaukee - C 0004,vap_black,40
South Milwaukee - C 0004,vap_hisp,105
South Milwaukee - C 0004,vap_nhpi,0
South Milwaukee - C 0004,vap_other,4
South Milwaukee - C 0004,vap_two,54
South Milwaukee - C 0004,vap_white,782
South Milwaukee - C 0005,vap,984
South Milwaukee - C 0005,vap_aian,7
South Milwaukee - C 0005,vap_asian,13
South Milwaukee - C 0005,vap_black,41
South Milwaukee - C 0005,vap_hisp,105
South Milwaukee - C 0005,vap_nhpi,0
South Milwaukee - C 0005,vap_other,1
South Milwaukee - C 0005,vap_two,28
South Milwaukee - C 0005,vap_white,789
South Milwaukee - C 0006,vap,952
South Milwaukee - C 0006,vap_aian,12
South Milwaukee - C 0006,vap_asian,13
South Milwaukee - C 0006,vap_black,39
South Milwaukee - C 0006,vap_hisp,97
South Milwaukee - C 0006,vap_nhpi,0
South Milwaukee - C 0006,vap_other,3
South Milwaukee - C 0006,vap_two,23
South Milwaukee - C 0006,vap_white,765
South Milwaukee - C 0007,vap,939
South Milwaukee - C 0007,vap_aian,8
South Milwaukee - C 0007,vap_asian,10
South Milwaukee - C 0007,vap_black,36
South Milwaukee - C 0007,vap_hisp,112
South Milwaukee - C 0007,vap_nhpi,0
South Milwaukee - C 0007,vap_other,0
South Milwaukee - C 0007,vap_two,40
South Milwaukee - C 0007,vap_white,733
South Milwaukee - C 0008,vap,1106
South Milwaukee - C 0008,vap_aian,3
South Milwaukee - C 0008,vap_asian,10
South Milwaukee - C 0008,vap_black,34
South Milwaukee - C 0008,vap_hisp,95
South Milwaukee - C 0008,vap_nhpi,0
South Milwaukee - C 0008,vap_other,1
South Milwaukee - C 0008,vap_two,23
South Milwaukee - C 0008,vap_white,940
South Milwaukee - C 0009,vap,1048
South Milwaukee - C 0009,vap_aian,5
South Milwaukee - C 0009,vap_asian,7
South Milwaukee - C 0009,vap_black,11
South Milwaukee - C 0009,vap_hisp,69
South Milwaukee - C 0009,vap_nhpi,0
South Milwaukee - C 0009,vap_other,4
South Milwaukee - C 0009,vap_two,40
South Milwaukee - C 0009,vap_white,912
South Milwaukee - C 0010,vap,1072
South Milwaukee - C 0010,vap_aian,0
South Milwaukee - C 0010,vap_asian,32
South Milwaukee - C 0010,vap_black,28
South Milwaukee - C 0010,vap_hisp,66
South Milwaukee - C 0010,vap_nhpi,0
South Milwaukee - C 0010,vap_other,5
South Milwaukee - C 0010,vap_two,14
South Milwaukee - C 0010,vap_white,927
South Milwaukee - C 0011,vap,1077
South Milwaukee - C 0011,vap_aian,0
South Milwaukee - C 0011,vap_asian,17
South Milwaukee - C 0011,vap_black,25
South Milwaukee - C 0011,vap_hisp,89
South Milwaukee - C 0011,vap_nhpi,0
South Milwaukee - C 0011,vap_other,1
South Milwaukee - C 0011,vap_two,28
South Milwaukee - C 0011,vap_white,917
South Milwaukee - C 0012,vap,985
South Milwaukee - C 0012,vap_aian,7
South Milwaukee - C 0012,vap_asian,8
South Milwaukee - C 0012,vap_black,21
South Milwaukee - C 0012,vap_hisp,118
South Milwaukee - C 0012,vap_nhpi,0
South Milwaukee - C 0012,vap_other,9
South Milwaukee - C 0012,vap_two,30
South Milwaukee - C 0012,vap_white,792
South Milwaukee - C 0013,vap,965
South Milwaukee - C 0013,vap_aian,9
South Milwaukee - C 0013,vap_asian,20
South Milwaukee - C 0013,vap_black,29
South Milwaukee - C 0013,vap_hisp,106
South Milwaukee - C 0013,vap_nhpi,0
South Milwaukee - C 0013,vap_other,5
South Milwaukee - C 0013,vap_two,29
South Milwaukee - C 0013,vap_white,767
South Milwaukee - C 0014,vap,1043
South Milwaukee - C 0014,vap_aian,10
South Milwaukee - C 0014,vap_asian,15
South Milwaukee - C 0014,vap_black,21
South Milwaukee - C 0014,vap_hisp,98
South Milwaukee - C 0014,vap_nhpi,0
South Milwaukee - C 0014,vap_other,4
South Milwaukee - C 0014,vap_two,26
South Milwaukee - C 0014,vap_white,869
South Milwaukee - C 0015,vap,1020
South Milwaukee - C 0015,vap_aian,3
South Milwaukee - C 0015,vap_asian,7
South Milwaukee - C 0015,vap_black,2
South Milwaukee - C 0015,vap_hisp,76
South Milwaukee - C 0015,vap_nhpi,0
South Milwaukee - C 0015,vap_other,3
South Milwaukee - C 0015,vap_two,31
South Milwaukee - C 0015,vap_white,898
South Milwaukee - C 0016,vap,1124
South Milwaukee - C 0016,vap_aian,0
South Milwaukee - C 0016,vap_asian,29
South Milwaukee - C 0016,vap_black,63
South Milwaukee - C 0016,vap_hisp,155
South Milwaukee - C 0016,vap_nhpi,0
South Milwaukee - C 0016,vap_other,1
South Milwaukee - C 0016,vap_two,22
South Milwaukee - C 0016,vap_white,854
St. Francis - C 0001,vap,671
St. Francis - C 0001,vap_aian,7
St. Francis - C 0001,vap_asian,9
St. Francis - C 0001,vap_black,58
St. Francis - C 0001,vap_hisp,103
St. Francis - C 0001,vap_nhpi,0
St. Francis - C 0001,vap_other,0
St. Francis - C 0001,vap_two,26
St. Francis - C 0001,vap_white,468
St. Francis - C 0002,vap,574
St. Francis - C 0002,vap_aian,1
St. Francis - C 0002,vap_asian,5
St. Francis - C 0002,vap_black,11
St. Francis - C 0002,vap_hisp,72
St. Francis - C 0002,vap_nhpi,0
St. Francis - C 0002,vap_other,1
St. Francis - C 0002,vap_two,23
St. Francis - C 0002,vap_white,461
St. Francis - C 0003,vap,571
St. Francis - C 0003,vap_aian,2
St. Francis - C 0003,vap_asian,7
St. Francis - C 0003,vap_black,6
St. Francis - C 0003,vap_hisp,72
St. Francis - C 0003,vap_nhpi,0
St. Francis - C 0003,vap_other,0
St. Francis - C 0003,vap_two,9
St. Francis - C 0003,vap_white,475
St. Francis - C 0004,vap,647
St. Francis - C 0004,vap_aian,4
St. Francis - C 0004,vap_asian,9
St. Francis - C 0004,vap_black,4
St. Francis - C 0004,vap_hisp,61
St. Francis - C 0004,vap_nhpi,0
St. Francis - C 0004,vap_other,2
St. Francis - C 0004,vap_two,16
St. Francis - C 0004,vap_white,551
St. Francis - C 0005,vap,700
St. Francis - C 0005,vap_aian,3
St. Francis - C 0005,vap_asian,15
St. Francis - C 0005,vap_black,30
St. Francis - C 0005,vap_hisp,94
St. Francis - C 0005,vap_nhpi,0
St. Francis - C 0005,vap_other,2
St. Francis - C 0005,vap_two,34
St. Francis - C 0005,vap_white,522
St. Francis - C 0006,vap,542
St. Francis - C 0006,vap_aian,7
St. Francis - C 0006,vap_asian,5
St. Francis - C 0006,vap_black,9
St. Francis - C 0006,vap_hisp,66
St. Francis - C 0006,vap_nhpi,0
St. Francis - C 0006,vap_other,0
St. Francis - C 0006,vap_two,30
St. Francis - C 0006,vap_white,425
St. Francis - C 0007,vap,742
St. Francis - C 0007,vap_aian,6
St. Francis - C 0007,vap_asian,22
St. Francis - C 0007,vap_black,17
St. Francis - C 0007,vap_hisp,61
St. Francis - C 0007,vap_nhpi,0
St. Francis - C 0007,vap_other,4
St. Francis - C 0007,vap_two,28
St. Francis - C 0007,vap_white,604
St. Francis - C 0008,vap,648
St. Francis - C 0008,vap_aian,5
St. Francis - C 0008,vap_asian,19
St. Francis - C 0008,vap_black,16
St. Francis - C 0008,vap_hisp,54
St. Francis - C 0008,vap_nhpi,0
St. Francis - C 0008,vap_other,3
St. Francis - C 0008,vap_two,27
St. Francis - C 0008,vap_white,524
St. Francis - C 0009,vap,827
St. Francis - C 0009,vap_aian,9
St. Francis - C 0009,vap_asian,34
St. Francis - C 0009,vap_black,12
St. Francis - C 0009,vap_hisp,75
St. Francis - C 0009,vap_nhpi,2
St. Francis - C 0009,vap_other,6
St. Francis - C 0009,vap_two,28
St. Francis - C 0009,vap_white,661
St. Francis - C 0010,vap,699
St. Francis - C 0010,vap_aian,0
St. Francis - C 0010,vap_asian,15
St. Francis - C 0010,vap_black,20
St. Francis - C 0010,vap_hisp,16
St. Francis - C 0010,vap_nhpi,0
St. Francis - C 0010,vap_other,4
St. Francis - C 0010,vap_two,24
St. Francis - C 0010,vap_white,620
St. Francis - C 0011,vap,639
St. Francis - C 0011,vap_aian,1
St. Francis - C 0011,vap_asian,2
St. Francis - C 0011,vap_black,39
St. Francis - C 0011,vap_hisp,78
St. Francis - C 0011,vap_nhpi,0
St. Francis - C 0011,vap_other,1
St. Francis - C 0011,vap_two,9
St. Francis - C 0011,vap_white,509
St. Francis - C 0012,vap,602
St. Francis - C 0012,vap_aian,2
St. Francis - C 0012,vap_asian,10
St. Francis - C 0012,vap_black,28
St. Francis - C 0012,vap_hisp,53
St. Francis - C 0012,vap_nhpi,0
St. Francis - C 0012,vap_other,4
St. Francis - C 0012,vap_two,31
St. Francis - C 0012,vap_white,474
Wauwatosa - C 0001,vap,1516
Wauwatosa - C 0001,vap_aian,5
Wauwatosa - C 0001,vap_asian,23
Wauwatosa - C 0001,vap_black,35
Wauwatosa - C 0001,vap_hisp,43
Wauwatosa - C 0001,vap_nhpi,0
Wauwatosa - C 0001,vap_other,5
Wauwatosa - C 0001,vap_two,54
Wauwatosa - C 0001,vap_white,1351
Wauwatosa - C 0003,vap,1771
Wauwatosa - C 0003,vap_aian,8
Wauwatosa - C 0003,vap_asian,76
Wauwatosa - C 0003,vap_black,99
Wauwatosa - C 0003,vap_hisp,56
Wauwatosa - C 0003,vap_nhpi,1
Wauwatosa - C 0003,vap_other,4
Wauwatosa - C 0003,vap_two,68
Wauwatosa - C 0003,vap_white,1459
Wauwatosa - C 0005,vap,1512
Wauwatosa - C 0005,vap_aian,3
Wauwatosa - C 0005,vap_asian,13
Wauwatosa - C 0005,vap_black,32
Wauwatosa - C 0005,vap_hisp,42
Wauwatosa - C 0005,vap_nhpi,0
Wauwatosa - C 0005,vap_other,4
Wauwatosa - C 0005,vap_two,35
Wauwatosa - C 0005,vap_white,1383
Wauwatosa - C 0007,vap,1718
Wauwatosa - C 0007,vap_aian,0
Wauwatosa - C 0007,vap_asian,59
Wauwatosa - C 0007,vap_black,49
Wauwatosa - C 0007,vap_hisp,58
Wauwatosa - C 0007,vap_nhpi,0
Wauwatosa - C 0007,vap_other,11
Wauwatosa - C 0007,vap_two,37
Wauwatosa - C 0007,vap_white,1504
Wauwatosa - C 0008,vap,1539
Wauwatosa - C 0008,vap_aian,5
Wauwatosa - C 0008,vap_asian,41
Wauwatosa - C 0008,vap_black,85
Wauwatosa - C 0008,vap_hisp,70
Wauwatosa - C 0008,vap_nhpi,0
Wauwatosa - C 0008,vap_other,10
Wauwatosa - C 0008,vap_two,50
Wauwatosa - C 0008,vap_white,1278
Wauwatosa - C 0010,vap,1471
Wauwatosa - C 0010,vap_aian,7
Wauwatosa - C 0010,vap_asian,23
Wauwatosa - C 0010,vap_black,61
Wauwatosa - C 0010,vap_hisp,46
Wauwatosa - C 0010,vap_nhpi,3
Wauwatosa - C 0010,vap_other,11
Wauwatosa - C 0010,vap_two,49
Wauwatosa - C 0010,vap_white,1271
Wauwatosa - C 0011,vap,1496
Wauwatosa - C 0011,vap_aian,0
Wauwatosa - C 0011,vap_asian,32
Wauwatosa - C 0011,vap_black,20
Wauwatosa - C 0011,vap_hisp,38
Wauwatosa - C 0011,vap_nhpi,0
Wauwatosa - C 0011,vap_other,1
Wauwatosa - C 0011,vap_two,41
Wauwatosa - C 0011,vap_white,1364
Wauwatosa - C 0013,vap,1507
Wauwatosa - C 0013,vap_aian,1
Wauwatosa - C 0013,vap_asian,12
Wauwatosa - C 0013,vap_black,102
Wauwatosa - C 0013,vap_hisp,62
Wauwatosa - C 0013,vap_nhpi,0
Wauwatosa - C 0013,vap_other,7
Wauwatosa - C 0013,vap_two,56
Wauwatosa - C 0013,vap_white,1267
Wauwatosa - C 0014,vap,1577
Wauwatosa - C 0014,vap_aian,0
Wauwatosa - C 0014,vap_asian,30
Wauwatosa - C 0014,vap_black,48
Wauwatosa - C 0014,vap_hisp,61
Wauwatosa - C 0014,vap_nhpi,0
Wauwatosa - C 0014,vap_other,7
Wauwatosa - C 0014,vap_two,40
Wauwatosa - C 0014,vap_white,1391
Wauwatosa - C 0015,vap,1665
Wauwatosa - C 0015,vap_aian,2
Wauwatosa - C 0015,vap_asian,37
Wauwatosa - C 0015,vap_black,175
Wauwatosa - C 0015,vap_hisp,54
Wauwatosa - C 0015,vap_nhpi,0
Wauwatosa - C 0015,vap_other,4
Wauwatosa - C 0015,vap_two,67
Wauwatosa - C 0015,vap_white,1326
Wauwatosa - C 0016,vap,1520
Wauwatosa - C 0016,vap_aian,0
Wauwatosa - C 0016,vap_asian,20
Wauwatosa - C 0016,vap_black,26
Wauwatosa - C 0016,vap_hisp,47
Wauwatosa - C 0016,vap_nhpi,0
Wauwatosa - C 0016,vap_other,5
Wauwatosa - C 0016,vap_two,32
Wauwatosa - C 0016,vap_white,1390
Wauwatosa - C 0017,vap,1615
Wauwatosa - C 0017,vap_aian,0
Wauwatosa - C 0017,vap_asian,28
Wauwatosa - C 0017,vap_black,41
Wauwatosa - C 0017,vap_hisp,45
Wauwatosa - C 0017,vap_nhpi,0
Wauwatosa - C 0017,vap_other,4
Wauwatosa - C 0017,vap_two,43
Wauwatosa - C 0017,vap_white,1454
Wauwatosa - C 0018,vap,1663
Wauwatosa - C 0018,vap_aian,0
Wauwatosa - C 0018,vap_asian,98
Wauwatosa - C 0018,vap_black,88
Wauwatosa - C 0018,vap_hisp,72
Wauwatosa - C 0018,vap_nhpi,0
Wauwatosa - C 0018,vap_other,6
Wauwatosa - C 0018,vap_two,59
Wauwatosa - C 0018,vap_white,1340
Wauwatosa - C 0019,vap,1745
Wauwatosa - C 0019,vap_aian,0
Wauwatosa - C 0019,vap_asian,132
Wauwatosa - C 0019,vap_black,81
Wauwatosa - C 0019,vap_hisp,79
Wauwatosa - C 0019,vap_nhpi,0
Wauwatosa - C 0019,vap_other,2
Wauwatosa - C 0019,vap_two,59
Wauwatosa - C 0019,vap_white,1392
Wauwatosa - C 0022,vap,1558
Wauwatosa - C 0022,vap_aian,1
Wauwatosa - C 0022,vap_asian,57
Wauwatosa - C 0022,vap_black,126
Wauwatosa - C 0022,vap_hisp,57
Wauwatosa - C 0022,vap_nhpi,1
Wauwatosa - C 0022,vap_other,7
Wauwatosa - C 0022,vap_two,43
Wauwatosa - C 0022,vap_white,1266
Wauwatosa - C 0023,vap,1574
Wauwatosa - C 0023,vap_aian,0
Wauwatosa - C 0023,vap_asian,69
Wauwatosa - C 0023,vap_black,101
Wauwatosa - C 0023,vap_hisp,74
Wauwatosa - C 0023,vap_nhpi,4
Wauwatosa - C 0023,vap_other,0
Wauwatosa - C 0023,vap_two,55
Wauwatosa - C 0023,vap_white,1271
Wauwatosa - C 002A,vap,1477
Wauwatosa - C 002A,vap_aian,1
Wauwatosa - C 002A,vap_asian,28
Wauwatosa - C 002A,vap_black,56
Wauwatosa - C 002A,vap_hisp,51
Wauwatosa - C 002A,vap_nhpi,0
Wauwatosa - C 002A,vap_other,6
Wauwatosa - C 002A,vap_two,30
Wauwatosa - C 002A,vap_white,1305
Wauwatosa - C 002B,vap,151
Wauwatosa - C 002B,vap_aian,0
Wauwatosa - C 002B,vap_asian,4
Wauwatosa - C 002B,vap_black,3
Wauwatosa - C 002B,vap_hisp,5
Wauwatosa - C 002B,vap_nhpi,0
Wauwatosa - C 002B,vap_other,0
Wauwatosa - C 002B,vap_two,7
Wauwatosa - C 002B,vap_white,132
Wauwatosa - C 004A,vap,1013
Wauwatosa - C 004A,vap_aian,0
Wauwatosa - C 004A,vap_asian,57
Wauwatosa - C 004A,vap_black,24
Wauwatosa - C 004A,vap_hisp,41
Wauwatosa - C 004A,vap_nhpi,0
Wauwatosa - C 004A,vap_other,5
Wauwatosa - C 004A,vap_two,37
Wauwatosa - C 004A,vap_white,849
Wauwatosa - C 004B,vap,587
Wauwatosa - C 004B,vap_aian,3
Wauwatosa - C 004B,vap_asian,7
Wauwatosa - C 004B,vap_black,20
Wauwatosa - C 004B,vap_hisp,21
Wauwatosa - C 004B,vap_nhpi,1
Wauwatosa - C 004B,vap_other,0
Wauwatosa - C 004B,vap_two,10
Wauwatosa - C 004B,vap_white,525
Wauwatosa - C 006A,vap,723
Wauwatosa - C 006A,vap_aian,2
Wauwatosa - C 006A,vap_asian,56
Wauwatosa - C 006A,vap_black,12
Wauwatosa - C 006A,vap_hisp,18
Wauwatosa - C 006A,vap_nhpi,0
Wauwatosa - C 006A,vap_other,0
Wauwatosa - C 006A,vap_two,21
Wauwatosa - C 006A,vap_white,614
Wauwatosa - C 006B,vap,978
Wauwatosa - C 006B,vap_aian,4
Wauwatosa - C 006B,vap_asian,34
Wauwatosa - C 006B,vap_black,14
Wauwatosa - C 006B,vap_hisp,48
Wauwatosa - C 006B,vap_nhpi,0
Wauwatosa - C 006B,vap_other,7
Wauwatosa - C 006B,vap_two,25
Wauwatosa - C 006B,vap_white,846
Wauwatosa - C 009A,vap,933
Wauwatosa - C 009A,vap_aian,2
Wauwatosa - C 009A,vap_asian,15
Wauwatosa - C 009A,vap_black,101
Wauwatosa - C 009A,vap_hisp,37
Wauwatosa - C 009A,vap_nhpi,0
Wauwatosa - C 009A,vap_other,0
Wauwatosa - C 009A,vap_two,26
Wauwatosa - C 009A,vap_white,752
Wauwatosa - C 009B,vap,695
Wauwatosa - C 009B,vap_aian,0
Wauwatosa - C 009B,vap_asian,19
Wauwatosa - C 009B,vap_black,43
Wauwatosa - C 009B,vap_hisp,32
Wauwatosa - C 009B,vap_nhpi,0
Wauwatosa - C 009B,vap_other,1
Wauwatosa - C 009B,vap_two,12
Wauwatosa - C 009B,vap_white,588
Wauwatosa - C 012A,vap,0
Wauwatosa - C 012A,vap_aian,0
Wauwatosa - C 012A,vap_asian,0
Wauwatosa - C 012A,vap_black,0
Wauwatosa - C 012A,vap_hisp,0
Wauwatosa - C 012A,vap_nhpi,0
Wauwatosa - C 012A,vap_other,0
Wauwatosa - C 012A,vap_two,0
Wauwatosa - C 012A,vap_white,0
Wauwatosa - C 012B,vap,1503
Wauwatosa - C 012B,vap_aian,0
Wauwatosa - C 012B,vap_asian,66
Wauwatosa - C 012B,vap_black,34
Wauwatosa - C 012B,vap_hisp,36
Wauwatosa - C 012B,vap_nhpi,3
Wauwatosa - C 012B,vap_other,7
Wauwatosa - C 012B,vap_two,47
Wauwatosa - C 012B,vap_white,1310
Wauwatosa - C 020A,vap,1470
Wauwatosa - C 020A,vap_aian,14
Wauwatosa - C 020A,vap_asian,85
Wauwatosa - C 020A,vap_black,162
Wauwatosa - C 020A,vap_hisp,72
Wauwatosa - C 020A,vap_nhpi,0
Wauwatosa - C 020A,vap_other,2
Wauwatosa - C 020A,vap_two,61
Wauwatosa - C 020A,vap_white,1074
