ward_2011,group,count_2010,est_2012,est_2014,est_2016,est_2018,count_2020
Milwaukee - C 309,vap_aian,12,11,10,9,8,7
Milwaukee - C 309,vap_asian,84,106.4,128.8,151.2,173.60000000000002,196
Milwaukee - C 309,vap_black,14,14.8,15.6,16.4,17.2,18
Milwaukee - C 309,vap_hisp,227,244.6,262.2,279.8,297.4,315
Milwaukee - C 309,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 309,vap_other,3,3,3,3,3,3
Milwaukee - C 309,vap_two,30,34.4,38.8,43.2,47.6,52
Milwaukee - C 309,vap_white,1208,1174.8,1141.6,1108.4,1075.2,1042
Milwaukee - C 31,vap,1244,1259.4,1274.8,1290.2,1305.6,1321
Milwaukee - C 31,vap_aian,6,6.6,7.2,7.8,8.4,9
Milwaukee - C 31,vap_asian,54,69.2,84.4,99.6,114.80000000000001,130
Milwaukee - C 31,vap_black,862,868,874,880,886,892
Milwaukee - C 31,vap_hisp,42,48.6,55.2,61.8,68.4,75
Milwaukee - C 31,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 31,vap_other,1,1.6,2.2,2.8,3.4000000000000004,4
Milwaukee - C 31,vap_two,24,27.4,30.8,34.2,37.6,41
Milwaukee - C 31,vap_white,255,238,221,204,187,170
Milwaukee - C 310,vap,933,934.4,935.8,937.2,938.6,940
Milwaukee - C 310,vap_aian,3,2.8,2.6,2.4,2.2,2
Milwaukee - C 310,vap_asian,104,143.2,182.4,221.6,260.8,300
Milwaukee - C 310,vap_black,44,55.4,66.8,78.19999999999999,89.6,101
Milwaukee - C 310,vap_hisp,168,171.4,174.8,178.2,181.6,185
Milwaukee - C 310,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 310,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Milwaukee - C 310,vap_two,41,37.2,33.4,29.6,25.799999999999997,22
Milwaukee - C 310,vap_white,573,523.8,474.6,425.4,376.2,327
Milwaukee - C 311,vap,997,1015.8,1034.6,1053.4,1072.2,1091
Milwaukee - C 311,vap_aian,9,7.4,5.8,4.2,2.5999999999999996,1
Milwaukee - C 311,vap_asian,78,77.8,77.6,77.4,77.2,77
Milwaukee - C 311,vap_black,21,23,25,27,29,31
Milwaukee - C 311,vap_hisp,118,132.8,147.6,162.4,177.2,192
Milwaukee - C 311,vap_nhpi,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Milwaukee - C 311,vap_other,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 311,vap_two,19,24.2,29.4,34.6,39.8,45
Milwaukee - C 311,vap_white,748,747,746,745,744,743
Milwaukee - C 312,vap,1167,1184.2,1201.4,1218.6,1235.8,1253
Milwaukee - C 312,vap_aian,4,4.4,4.8,5.2,5.6,6
Milwaukee - C 312,vap_asian,35,48,61,74,87,100
Milwaukee - C 312,vap_black,10,15.4,20.8,26.2,31.6,37
Milwaukee - C 312,vap_hisp,124,151.6,179.2,206.8,234.4,262
Milwaukee - C 312,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 312,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 312,vap_two,9,12,15,18,21,24
Milwaukee - C 312,vap_white,985,952.6,920.2,887.8,855.4,823
Milwaukee - C 313,vap,2871,2879.6,2888.2,2896.8,2905.4,2914
Milwaukee - C 313,vap_aian,14,15.8,17.6,19.4,21.2,23
Milwaukee - C 313,vap_asian,78,109.2,140.4,171.6,202.8,234
Milwaukee - C 313,vap_black,77,90.6,104.2,117.8,131.4,145
Milwaukee - C 313,vap_hisp,303,336,369,402,435,468
Milwaukee - C 313,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 313,vap_other,3,4.6,6.2,7.8,9.4,11
Milwaukee - C 313,vap_two,35,42.2,49.4,56.599999999999994,63.8,71
Milwaukee - C 313,vap_white,2360,2280.4,2200.8,2121.2,2041.6,1962
Milwaukee - C 314,vap,941,936,931,926,921,916
Milwaukee - C 314,vap_aian,7,6.8,6.6,6.4,6.2,6
Milwaukee - C 314,vap_asian,12,18.6,25.200000000000003,31.8,38.400000000000006,45
Milwaukee - C 314,vap_black,8,10.8,13.600000000000001,16.4,19.200000000000003,22
Milwaukee - C 314,vap_hisp,131,139.8,148.6,157.4,166.2,175
Milwaukee - C 314,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 314,vap_other,0,0,0,0,0,0
Milwaukee - C 314,vap_two,13,19,25,31,37,43
Milwaukee - C 314,vap_white,770,741,712,683,654,625
Milwaukee - C 315,vap,1909,1922,1935,1948,1961,1974
Milwaukee - C 315,vap_aian,18,16,14,12,10,8
Milwaukee - C 315,vap_asian,70,74.4,78.8,83.2,87.6,92
Milwaukee - C 315,vap_black,36,37.2,38.4,39.6,40.8,42
Milwaukee - C 315,vap_hisp,203,238.2,273.4,308.6,343.8,379
Milwaukee - C 315,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 315,vap_other,1,3.6,6.2,8.8,11.4,14
Milwaukee - C 315,vap_two,29,35.6,42.2,48.8,55.400000000000006,62
Milwaukee - C 315,vap_white,1551,1516.2,1481.4,1446.6,1411.8,1377
Milwaukee - C 316,vap,1242,1242.2,1242.4,1242.6,1242.8,1243
Milwaukee - C 316,vap_aian,11,11.4,11.8,12.2,12.6,13
Milwaukee - C 316,vap_asian,49,52.8,56.6,60.4,64.2,68
Milwaukee - C 316,vap_black,17,20.4,23.8,27.2,30.6,34
Milwaukee - C 316,vap_hisp,151,185,219,253,287,321
Milwaukee - C 316,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 316,vap_other,0,2.2,4.4,6.6,8.8,11
Milwaukee - C 316,vap_two,9,14.600000000000001,20.200000000000003,25.8,31.400000000000002,37
Milwaukee - C 316,vap_white,1003,954.2,905.4,856.6,807.8,759
Milwaukee - C 317,vap,1191,1190,1189,1188,1187,1186
Milwaukee - C 317,vap_aian,8,7.8,7.6,7.4,7.2,7
Milwaukee - C 317,vap_asian,15,18.2,21.4,24.6,27.8,31
Milwaukee - C 317,vap_black,16,19,22,25,28,31
Milwaukee - C 317,vap_hisp,189,196,203,210,217,224
Milwaukee - C 317,vap_nhpi,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Milwaukee - C 317,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 317,vap_two,22,24.8,27.6,30.4,33.2,36
Milwaukee - C 317,vap_white,940,922.8,905.6,888.4,871.2,854
Milwaukee - C 32,vap,2555,2541,2527,2513,2499,2485
Milwaukee - C 32,vap_aian,4,5.2,6.4,7.6,8.8,10
Milwaukee - C 32,vap_asian,116,141.8,167.6,193.39999999999998,219.2,245
Milwaukee - C 32,vap_black,1563,1552.8,1542.6,1532.4,1522.2,1512
Milwaukee - C 32,vap_hisp,87,96,105,114,123,132
Milwaukee - C 32,vap_nhpi,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 32,vap_other,1,3.4000000000000004,5.800000000000001,8.2,10.600000000000001,13
Milwaukee - C 32,vap_two,41,47.6,54.2,60.8,67.4,74
Milwaukee - C 32,vap_white,741,692.4,643.8,595.2,546.6,498
Milwaukee - C 320,vap,84,85.8,87.6,89.4,91.2,93
Milwaukee - C 320,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 320,vap_asian,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 320,vap_black,26,30.4,34.8,39.2,43.6,48
Milwaukee - C 320,vap_hisp,14,15,16,17,18,19
Milwaukee - C 320,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 320,vap_other,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 320,vap_two,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 320,vap_white,40,36.6,33.2,29.8,26.4,23
Milwaukee - C 321,vap,813,794,775,756,737,718
Milwaukee - C 321,vap_aian,6,5,4,3,2,1
Milwaukee - C 321,vap_asian,34,29.6,25.2,20.8,16.4,12
Milwaukee - C 321,vap_black,73,80.6,88.2,95.8,103.4,111
Milwaukee - C 321,vap_hisp,589,579.6,570.2,560.8,551.4,542
Milwaukee - C 321,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 321,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 321,vap_two,6,6.4,6.8,7.2,7.6,8
Milwaukee - C 321,vap_white,104,91.8,79.6,67.4,55.199999999999996,43
Milwaukee - C 322,vap,338,337.8,337.6,337.4,337.2,337
Milwaukee - C 322,vap_aian,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Milwaukee - C 322,vap_asian,5,4.8,4.6,4.4,4.2,4
Milwaukee - C 322,vap_black,16,16,16,16,16,16
Milwaukee - C 322,vap_hisp,211,219.8,228.6,237.4,246.2,255
Milwaukee - C 322,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 322,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 322,vap_two,1,1.4,1.8,2.2,2.6,3
Milwaukee - C 322,vap_white,102,92.6,83.2,73.8,64.4,55
Milwaukee - C 323,vap,784,790.6,797.2,803.8,810.4,817
Milwaukee - C 323,vap_aian,14,13.4,12.8,12.2,11.6,11
Milwaukee - C 323,vap_asian,6,15.200000000000001,24.400000000000002,33.599999999999994,42.800000000000004,52
Milwaukee - C 323,vap_black,49,47.8,46.6,45.4,44.2,43
Milwaukee - C 323,vap_hisp,540,551.4,562.8,574.2,585.6,597
Milwaukee - C 323,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 323,vap_other,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 323,vap_two,4,5.2,6.4,7.6,8.8,10
Milwaukee - C 323,vap_white,171,157.2,143.4,129.6,115.8,102
Milwaukee - C 324,vap,455,454.8,454.6,454.4,454.2,454
Milwaukee - C 324,vap_aian,1,1.4,1.8,2.2,2.6,3
Milwaukee - C 324,vap_asian,4,5.8,7.6,9.399999999999999,11.2,13
Milwaukee - C 324,vap_black,30,30.2,30.4,30.6,30.8,31
Milwaukee - C 324,vap_hisp,323,321.4,319.8,318.2,316.6,315
Milwaukee - C 324,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 324,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 324,vap_two,5,5.8,6.6,7.4,8.2,9
Milwaukee - C 324,vap_white,92,89,86,83,80,77
Milwaukee - C 325,vap,508,522.8,537.6,552.4,567.2,582
Milwaukee - C 325,vap_aian,6,6.2,6.4,6.6,6.8,7
Milwaukee - C 325,vap_asian,9,9.6,10.2,10.8,11.4,12
Milwaukee - C 325,vap_black,14,18.4,22.8,27.2,31.6,36
Milwaukee - C 325,vap_hisp,105,106,107,108,109,110
Milwaukee - C 325,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 325,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 325,vap_two,7,12.2,17.4,22.6,27.8,33
Milwaukee - C 325,vap_white,366,369.6,373.2,376.8,380.4,384
Milwaukee - C 326,vap,3,5.2,7.4,9.6,11.8,14
Milwaukee - C 326,vap_aian,0,0,0,0,0,0
Milwaukee - C 326,vap_asian,0,0,0,0,0,0
Milwaukee - C 326,vap_black,0,0,0,0,0,0
Milwaukee - C 326,vap_hisp,2,3.8,5.6,7.3999999999999995,9.2,11
Milwaukee - C 326,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 326,vap_other,0,0,0,0,0,0
Milwaukee - C 326,vap_two,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 326,vap_white,1,1,1,1,1,1
Milwaukee - C 327,vap,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 327,vap_aian,0,0,0,0,0,0
Milwaukee - C 327,vap_asian,0,0,0,0,0,0
Milwaukee - C 327,vap_black,0,0,0,0,0,0
Milwaukee - C 327,vap_hisp,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 327,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 327,vap_other,0,0,0,0,0,0
Milwaukee - C 327,vap_two,0,0,0,0,0,0
Milwaukee - C 327,vap_white,0,0,0,0,0,0
Milwaukee - C 33,vap,2795,2772.6,2750.2,2727.8,2705.4,2683
Milwaukee - C 33,vap_aian,11,11.2,11.4,11.6,11.8,12
Milwaukee - C 33,vap_asian,70,79.6,89.2,98.8,108.4,118
Milwaukee - C 33,vap_black,713,748,783,818,853,888
Milwaukee - C 33,vap_hisp,76,87.4,98.8,110.19999999999999,121.6,133
Milwaukee - C 33,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 33,vap_other,0,1.6,3.2,4.8,6.4,8
Milwaukee - C 33,vap_two,48,55.4,62.8,70.2,77.6,85
Milwaukee - C 33,vap_white,1875,1787.8,1700.6,1613.4,1526.2,1439
Milwaukee - C 34,vap,2089,2104.2,2119.4,2134.6,2149.8,2165
Milwaukee - C 34,vap_aian,12,12,12,12,12,12
Milwaukee - C 34,vap_asian,53,74.6,96.2,117.8,139.4,161
Milwaukee - C 34,vap_black,949,969.6,990.2,1010.8,1031.4,1052
Milwaukee - C 34,vap_hisp,92,98,104,110,116,122
Milwaukee - C 34,vap_nhpi,4,3.2,2.4,1.6,0.7999999999999998,0
Milwaukee - C 34,vap_other,6,9.2,12.4,15.6,18.8,22
Milwaukee - C 34,vap_two,48,56.4,64.8,73.2,81.6,90
Milwaukee - C 34,vap_white,925,881.2,837.4,793.6,749.8,706
Milwaukee - C 35,vap,1402,1415,1428,1441,1454,1467
Milwaukee - C 35,vap_aian,10,9,8,7,6,5
Milwaukee - C 35,vap_asian,59,72.4,85.8,99.19999999999999,112.6,126
Milwaukee - C 35,vap_black,434,473.6,513.2,552.8,592.4,632
Milwaukee - C 35,vap_hisp,78,82.4,86.8,91.2,95.6,100
Milwaukee - C 35,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 35,vap_other,0,1.8,3.6,5.3999999999999995,7.2,9
Milwaukee - C 35,vap_two,26,28.4,30.8,33.2,35.6,38
Milwaukee - C 35,vap_white,794,746.6,699.2,651.8,604.4,557
Milwaukee - C 36,vap,1165,1179.4,1193.8,1208.2,1222.6,1237
Milwaukee - C 36,vap_aian,1,2.6,4.2,5.8,7.4,9
Milwaukee - C 36,vap_asian,88,85.8,83.6,81.4,79.2,77
Milwaukee - C 36,vap_black,734,764.8,795.6,826.4,857.2,888
Milwaukee - C 36,vap_hisp,18,21,24,27,30,33
Milwaukee - C 36,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 36,vap_other,3,2.8,2.6,2.4,2.2,2
Milwaukee - C 36,vap_two,24,27.8,31.6,35.4,39.2,43
Milwaukee - C 36,vap_white,297,274.2,251.4,228.60000000000002,205.8,183
Milwaukee - C 37,vap,1721,1668,1615,1562,1509,1456
Milwaukee - C 37,vap_aian,16,13.2,10.399999999999999,7.6,4.799999999999999,2
Milwaukee - C 37,vap_asian,40,49.8,59.6,69.4,79.2,89
Milwaukee - C 37,vap_black,1253,1215.2,1177.4,1139.6,1101.8,1064
Milwaukee - C 37,vap_hisp,53,50,47,44,41,38
Milwaukee - C 37,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 37,vap_other,0,1.4000000000000001,2.8000000000000003,4.2,5.6000000000000005,7
Milwaukee - C 37,vap_two,35,35.6,36.2,36.8,37.4,38
Milwaukee - C 37,vap_white,323,302,281,260,239,218
Milwaukee - C 38,vap,977,978.8,980.6,982.4,984.2,986
Milwaukee - C 38,vap_aian,5,4.4,3.8,3.2,2.5999999999999996,2
Milwaukee - C 38,vap_asian,10,17,24,31,38,45
Milwaukee - C 38,vap_black,719,721.2,723.4,725.6,727.8,730
Milwaukee - C 38,vap_hisp,33,37.2,41.4,45.6,49.8,54
Milwaukee - C 38,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 38,vap_other,1,2.4000000000000004,3.8000000000000003,5.2,6.6000000000000005,8
Milwaukee - C 38,vap_two,15,20.6,26.200000000000003,31.8,37.400000000000006,43
Milwaukee - C 38,vap_white,194,176,158,140,122,104
Milwaukee - C 39,vap,1086,1083.8,1081.6,1079.4,1077.2,1075
Milwaukee - C 39,vap_aian,5,5.2,5.4,5.6,5.8,6
Milwaukee - C 39,vap_asian,66,77.2,88.4,99.6,110.80000000000001,122
Milwaukee - C 39,vap_black,525,537.8,550.6,563.4,576.2,589
Milwaukee - C 39,vap_hisp,25,29.6,34.2,38.8,43.400000000000006,48
Milwaukee - C 39,vap_nhpi,2,2.2,2.4,2.6,2.8,3
Milwaukee - C 39,vap_other,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 39,vap_two,14,16.8,19.6,22.4,25.200000000000003,28
Milwaukee - C 39,vap_white,447,413.2,379.4,345.6,311.79999999999995,278
Milwaukee - C 4,vap,2497,2536,2575,2614,2653,2692
Milwaukee - C 4,vap_aian,3,3.6,4.2,4.8,5.4,6
Milwaukee - C 4,vap_asian,81,81.2,81.4,81.6,81.8,82
Milwaukee - C 4,vap_black,1297,1390.4,1483.8,1577.2,1670.6,1764
Milwaukee - C 4,vap_hisp,60,66.4,72.8,79.2,85.6,92
Milwaukee - C 4,vap_nhpi,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 4,vap_other,3,4.8,6.6,8.399999999999999,10.2,12
Milwaukee - C 4,vap_two,54,55.8,57.6,59.4,61.2,63
Milwaukee - C 4,vap_white,996,931.2,866.4,801.6,736.8,672
Milwaukee - C 40,vap,1205,1189.4,1173.8,1158.2,1142.6,1127
Milwaukee - C 40,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 40,vap_asian,42,45.4,48.8,52.2,55.6,59
Milwaukee - C 40,vap_black,846,849,852,855,858,861
Milwaukee - C 40,vap_hisp,42,42.2,42.4,42.6,42.8,43
Milwaukee - C 40,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 40,vap_other,4,3.2,2.4,1.6,0.7999999999999998,0
Milwaukee - C 40,vap_two,23,24.8,26.6,28.4,30.2,32
Milwaukee - C 40,vap_white,246,223,200,177,154,131
Milwaukee - C 41,vap,1139,1140.2,1141.4,1142.6,1143.8,1145
Milwaukee - C 41,vap_aian,0,0,0,0,0,0
Milwaukee - C 41,vap_asian,32,38,44,50,56,62
Milwaukee - C 41,vap_black,747,762.6,778.2,793.8,809.4,825
Milwaukee - C 41,vap_hisp,41,44.8,48.6,52.4,56.2,60
Milwaukee - C 41,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 41,vap_other,1,1.8,2.6,3.4,4.2,5
Milwaukee - C 41,vap_two,19,20.8,22.6,24.4,26.2,28
Milwaukee - C 41,vap_white,299,272.2,245.4,218.60000000000002,191.8,165
Milwaukee - C 42,vap,1340,1340.6,1341.2,1341.8,1342.4,1343
Milwaukee - C 42,vap_aian,7,6.4,5.8,5.2,4.6,4
Milwaukee - C 42,vap_asian,64,71.2,78.4,85.6,92.8,100
Milwaukee - C 42,vap_black,859,879.2,899.4,919.6,939.8,960
Milwaukee - C 42,vap_hisp,50,49.6,49.2,48.8,48.4,48
Milwaukee - C 42,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 42,vap_other,2,3.2,4.4,5.6,6.800000000000001,8
Milwaukee - C 42,vap_two,20,24.6,29.200000000000003,33.8,38.400000000000006,43
Milwaukee - C 42,vap_white,338,306.4,274.8,243.2,211.6,180
Milwaukee - C 43,vap,848,768.8,689.6,610.4,531.2,452
Milwaukee - C 43,vap_aian,3,2.8,2.6,2.4,2.2,2
Milwaukee - C 43,vap_asian,19,23.4,27.8,32.2,36.6,41
Milwaukee - C 43,vap_black,699,620.4,541.8,463.20000000000005,384.59999999999997,306
Milwaukee - C 43,vap_hisp,17,18.2,19.4,20.6,21.8,23
Milwaukee - C 43,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 43,vap_other,0,0,0,0,0,0
Milwaukee - C 43,vap_two,10,9.2,8.4,7.6,6.8,6
Milwaukee - C 43,vap_white,100,94.8,89.6,84.4,79.2,74
Milwaukee - C 44,vap,1301,1306.4,1311.8,1317.2,1322.6,1328
Milwaukee - C 44,vap_aian,5,4.6,4.2,3.8,3.4,3
Milwaukee - C 44,vap_asian,52,49.6,47.2,44.8,42.4,40
Milwaukee - C 44,vap_black,880,901.8,923.6,945.4,967.2,989
Milwaukee - C 44,vap_hisp,56,58.8,61.6,64.4,67.2,70
Milwaukee - C 44,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 44,vap_other,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 44,vap_two,20,22.6,25.2,27.8,30.4,33
Milwaukee - C 44,vap_white,288,268.2,248.4,228.6,208.8,189
Milwaukee - C 45,vap,1567,1545.4,1523.8,1502.2,1480.6,1459
Milwaukee - C 45,vap_aian,11,10,9,8,7,6
Milwaukee - C 45,vap_asian,92,91.2,90.4,89.6,88.8,88
Milwaukee - C 45,vap_black,1125,1118,1111,1104,1097,1090
Milwaukee - C 45,vap_hisp,50,52.2,54.4,56.6,58.8,61
Milwaukee - C 45,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 45,vap_other,3,5.4,7.800000000000001,10.2,12.600000000000001,15
Milwaukee - C 45,vap_two,27,26.6,26.2,25.8,25.4,25
Milwaukee - C 45,vap_white,259,241.8,224.6,207.4,190.2,173
Milwaukee - C 46,vap,794,791.2,788.4,785.6,782.8,780
Milwaukee - C 46,vap_aian,3,2.6,2.2,1.8,1.4,1
Milwaukee - C 46,vap_asian,27,30.6,34.2,37.8,41.4,45
Milwaukee - C 46,vap_black,601,603.4,605.8,608.2,610.6,613
Milwaukee - C 46,vap_hisp,43,40,37,34,31,28
Milwaukee - C 46,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 46,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 46,vap_two,13,16.6,20.2,23.799999999999997,27.4,31
Milwaukee - C 46,vap_white,106,97.2,88.4,79.6,70.8,62
Milwaukee - C 47,vap,1549,1549.8,1550.6,1551.4,1552.2,1553
Milwaukee - C 47,vap_aian,4,3.8,3.6,3.4,3.2,3
Milwaukee - C 47,vap_asian,42,49.4,56.8,64.2,71.6,79
Milwaukee - C 47,vap_black,1166,1168.2,1170.4,1172.6,1174.8,1177
Milwaukee - C 47,vap_hisp,58,59.2,60.4,61.6,62.8,64
Milwaukee - C 47,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 47,vap_other,3,3.8,4.6,5.4,6.2,7
Milwaukee - C 47,vap_two,33,35.8,38.6,41.4,44.2,47
Milwaukee - C 47,vap_white,242,228.8,215.6,202.4,189.2,176
Milwaukee - C 48,vap,740,740.8,741.6,742.4,743.2,744
Milwaukee - C 48,vap_aian,3,2.8,2.6,2.4,2.2,2
Milwaukee - C 48,vap_asian,31,29.4,27.8,26.2,24.6,23
Milwaukee - C 48,vap_black,489,497,505,513,521,529
Milwaukee - C 48,vap_hisp,24,27.8,31.6,35.4,39.2,43
Milwaukee - C 48,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 48,vap_other,0,0,0,0,0,0
Milwaukee - C 48,vap_two,10,10.4,10.8,11.2,11.6,12
Milwaukee - C 48,vap_white,183,173.4,163.8,154.2,144.6,135
Milwaukee - C 49,vap,914,920.2,926.4,932.6,938.8,945
Milwaukee - C 49,vap_aian,4,3.6,3.2,2.8,2.4,2
Milwaukee - C 49,vap_asian,1,2.8,4.6,6.3999999999999995,8.2,10
Milwaukee - C 49,vap_black,713,722.2,731.4,740.6,749.8,759
Milwaukee - C 49,vap_hisp,38,40.2,42.4,44.6,46.8,49
Milwaukee - C 49,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 49,vap_other,0,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6
Milwaukee - C 49,vap_two,18,21,24,27,30,33
Milwaukee - C 49,vap_white,140,129,118,107,96,85
Milwaukee - C 5,vap,1366,1361.6,1357.2,1352.8,1348.4,1344
Milwaukee - C 5,vap_aian,6,5.2,4.4,3.6,2.8,2
Milwaukee - C 5,vap_asian,21,25.8,30.6,35.4,40.2,45
Milwaukee - C 5,vap_black,866,879,892,905,918,931
Milwaukee - C 5,vap_hisp,37,41.8,46.6,51.4,56.2,61
Milwaukee - C 5,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 5,vap_other,4,4.6,5.2,5.8,6.4,7
Milwaukee - C 5,vap_two,12,18.2,24.4,30.599999999999998,36.8,43
Milwaukee - C 5,vap_white,420,386.8,353.6,320.4,287.2,254
Milwaukee - C 50,vap,903,894.8,886.6,878.4,870.2,862
Milwaukee - C 50,vap_aian,6,5.6,5.2,4.8,4.4,4
Milwaukee - C 50,vap_asian,12,15,18,21,24,27
Milwaukee - C 50,vap_black,750,741.8,733.6,725.4,717.2,709
Milwaukee - C 50,vap_hisp,31,34,37,40,43,46
Milwaukee - C 50,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 50,vap_other,1,1,1,1,1,1
Milwaukee - C 50,vap_two,5,10,15,20,25,30
Milwaukee - C 50,vap_white,97,86.6,76.2,65.8,55.4,45
Milwaukee - C 51,vap,1063,1057,1051,1045,1039,1033
Milwaukee - C 51,vap_aian,4,4.8,5.6,6.4,7.2,8
Milwaukee - C 51,vap_asian,0,1.8,3.6,5.3999999999999995,7.2,9
Milwaukee - C 51,vap_black,945,930,915,900,885,870
Milwaukee - C 51,vap_hisp,31,34,37,40,43,46
Milwaukee - C 51,vap_nhpi,4,3.2,2.4,1.6,0.7999999999999998,0
Milwaukee - C 51,vap_other,0,1.4000000000000001,2.8000000000000003,4.2,5.6000000000000005,7
Milwaukee - C 51,vap_two,12,14.6,17.2,19.8,22.4,25
Milwaukee - C 51,vap_white,67,67.2,67.4,67.6,67.8,68
Milwaukee - C 52,vap,1440,1410.4,1380.8,1351.2,1321.6,1292
Milwaukee - C 52,vap_aian,9,7.4,5.8,4.2,2.5999999999999996,1
Milwaukee - C 52,vap_asian,1,3,5,7,9,11
Milwaukee - C 52,vap_black,1182,1164.8,1147.6,1130.4,1113.2,1096
Milwaukee - C 52,vap_hisp,44,44,44,44,44,44
Milwaukee - C 52,vap_nhpi,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 52,vap_other,3,4.4,5.800000000000001,7.2,8.600000000000001,10
Milwaukee - C 52,vap_two,19,22.2,25.4,28.6,31.8,35
Milwaukee - C 52,vap_white,181,163.8,146.6,129.4,112.2,95
Milwaukee - C 53,vap,714,698.4,682.8,667.2,651.6,636
Milwaukee - C 53,vap_aian,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 53,vap_asian,2,2.8,3.6,4.4,5.2,6
Milwaukee - C 53,vap_black,585,575.4,565.8,556.2,546.6,537
Milwaukee - C 53,vap_hisp,23,23.6,24.2,24.8,25.4,26
Milwaukee - C 53,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 53,vap_other,0,0,0,0,0,0
Milwaukee - C 53,vap_two,14,15.6,17.2,18.8,20.4,22
Milwaukee - C 53,vap_white,88,79.4,70.8,62.2,53.6,45
Milwaukee - C 54,vap,732,742.2,752.4,762.6,772.8,783
Milwaukee - C 54,vap_aian,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 54,vap_asian,8,9,10,11,12,13
Milwaukee - C 54,vap_black,639,644.8,650.6,656.4,662.2,668
Milwaukee - C 54,vap_hisp,18,18,18,18,18,18
Milwaukee - C 54,vap_nhpi,0,0,0,0,0,0
