ward_2002,group,count_2000,est_2002,est_2004,est_2006,est_2008,count_2010
Milwaukee - C 17,vap_hisp,16,19.8,23.6,27.4,31.200000000000003,35
Milwaukee - C 17,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 17,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 17,vap_two,13,12.2,11.4,10.6,9.8,9
Milwaukee - C 17,vap_white,68,62,56,50,44,38
Milwaukee - C 170,vap,1407,1392.2,1377.4,1362.6,1347.8,1333
Milwaukee - C 170,vap_aian,6,5.4,4.8,4.2,3.5999999999999996,3
Milwaukee - C 170,vap_asian,0,2.6,5.2,7.8,10.4,13
Milwaukee - C 170,vap_black,1249,1241,1233,1225,1217,1209
Milwaukee - C 170,vap_hisp,17,18.4,19.8,21.2,22.6,24
Milwaukee - C 170,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 170,vap_other,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 170,vap_two,20,20.2,20.4,20.6,20.8,21
Milwaukee - C 170,vap_white,113,103,93,83,73,63
Milwaukee - C 171,vap,1599,1583.2,1567.4,1551.6,1535.8,1520
Milwaukee - C 171,vap_aian,5,5.2,5.4,5.6,5.8,6
Milwaukee - C 171,vap_asian,6,5.2,4.4,3.6,2.8,2
Milwaukee - C 171,vap_black,1340,1338.4,1336.8,1335.2,1333.6,1332
Milwaukee - C 171,vap_hisp,21,22.6,24.2,25.8,27.4,29
Milwaukee - C 171,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 171,vap_other,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 171,vap_two,24,25,26,27,28,29
Milwaukee - C 171,vap_white,201,185,169,153,137,121
Milwaukee - C 172,vap,2008,1996.2,1984.4,1972.6,1960.8,1949
Milwaukee - C 172,vap_aian,6,5.6,5.2,4.8,4.4,4
Milwaukee - C 172,vap_asian,16,17,18,19,20,21
Milwaukee - C 172,vap_black,1799,1793,1787,1781,1775,1769
Milwaukee - C 172,vap_hisp,44,46,48,50,52,54
Milwaukee - C 172,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 172,vap_other,1,1,1,1,1,1
Milwaukee - C 172,vap_two,20,21.6,23.2,24.8,26.4,28
Milwaukee - C 172,vap_white,122,112,102,92,82,72
Milwaukee - C 173,vap,1161,1126.6,1092.2,1057.8,1023.4,989
Milwaukee - C 173,vap_aian,2,2.2,2.4,2.6,2.8,3
Milwaukee - C 173,vap_asian,1,3.6,6.2,8.8,11.4,14
Milwaukee - C 173,vap_black,1091,1055.8,1020.6,985.4,950.2,915
Milwaukee - C 173,vap_hisp,27,25,23,21,19,17
Milwaukee - C 173,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 173,vap_other,3,2.4,1.7999999999999998,1.2000000000000002,0.5999999999999996,0
Milwaukee - C 173,vap_two,6,7.6,9.2,10.8,12.4,14
Milwaukee - C 173,vap_white,31,30,29,28,27,26
Milwaukee - C 174,vap,925,906.2,887.4,868.6,849.8,831
Milwaukee - C 174,vap_aian,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 174,vap_asian,5,5.4,5.8,6.2,6.6,7
Milwaukee - C 174,vap_black,876,856.6,837.2,817.8,798.4,779
Milwaukee - C 174,vap_hisp,22,22,22,22,22,22
Milwaukee - C 174,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 174,vap_other,0,0,0,0,0,0
Milwaukee - C 174,vap_two,12,11.8,11.6,11.4,11.2,11
Milwaukee - C 174,vap_white,10,10.2,10.4,10.6,10.8,11
Milwaukee - C 175,vap,658,661,664,667,670,673
Milwaukee - C 175,vap_aian,0,0.8,1.6,2.4,3.2,4
Milwaukee - C 175,vap_asian,4,4.2,4.4,4.6,4.8,5
Milwaukee - C 175,vap_black,636,634.6,633.2,631.8,630.4,629
Milwaukee - C 175,vap_hisp,1,5,9,13,17,21
Milwaukee - C 175,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 175,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 175,vap_two,11,9.4,7.8,6.2,4.6,3
Milwaukee - C 175,vap_white,5,6.2,7.4,8.6,9.8,11
Milwaukee - C 176,vap,785,765.6,746.2,726.8,707.4,688
Milwaukee - C 176,vap_aian,5,4.2,3.4,2.6,1.7999999999999998,1
Milwaukee - C 176,vap_asian,0,0,0,0,0,0
Milwaukee - C 176,vap_black,759,739.4,719.8,700.2,680.6,661
Milwaukee - C 176,vap_hisp,5,5.6,6.2,6.8,7.4,8
Milwaukee - C 176,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 176,vap_other,0,0,0,0,0,0
Milwaukee - C 176,vap_two,8,8.2,8.4,8.6,8.8,9
Milwaukee - C 176,vap_white,8,8,8,8,8,8
Milwaukee - C 177,vap,1097,1084.8,1072.6,1060.4,1048.2,1036
Milwaukee - C 177,vap_aian,1,1.4,1.8,2.2,2.6,3
Milwaukee - C 177,vap_asian,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 177,vap_black,1061,1047.2,1033.4,1019.6,1005.8,992
Milwaukee - C 177,vap_hisp,12,12.4,12.8,13.2,13.6,14
Milwaukee - C 177,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 177,vap_other,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 177,vap_two,12,13.6,15.2,16.8,18.4,20
Milwaukee - C 177,vap_white,8,7.4,6.8,6.2,5.6,5
Milwaukee - C 178,vap,719,710.8,702.6,694.4,686.2,678
Milwaukee - C 178,vap_aian,0,1,2,3,4,5
Milwaukee - C 178,vap_asian,0,0,0,0,0,0
Milwaukee - C 178,vap_black,697,686.6,676.2,665.8,655.4,645
Milwaukee - C 178,vap_hisp,3,5,7,9,11,13
Milwaukee - C 178,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 178,vap_other,0,0,0,0,0,0
Milwaukee - C 178,vap_two,10,10,10,10,10,10
Milwaukee - C 178,vap_white,9,8.2,7.4,6.6,5.8,5
Milwaukee - C 179,vap,1420,1382.8,1345.6,1308.4,1271.2,1234
Milwaukee - C 179,vap_aian,2,2.2,2.4,2.6,2.8,3
Milwaukee - C 179,vap_asian,0,0,0,0,0,0
Milwaukee - C 179,vap_black,1387,1343.8,1300.6,1257.4,1214.2,1171
Milwaukee - C 179,vap_hisp,15,16.4,17.8,19.2,20.6,22
Milwaukee - C 179,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 179,vap_other,1,1,1,1,1,1
Milwaukee - C 179,vap_two,6,9.2,12.4,15.6,18.8,22
Milwaukee - C 179,vap_white,9,10.2,11.4,12.6,13.8,15
Milwaukee - C 18,vap,1404,1395.8,1387.6,1379.4,1371.2,1363
Milwaukee - C 18,vap_aian,10,8.6,7.199999999999999,5.8,4.3999999999999995,3
Milwaukee - C 18,vap_asian,1,1.4,1.8,2.2,2.6,3
Milwaukee - C 18,vap_black,1323,1314,1305,1296,1287,1278
Milwaukee - C 18,vap_hisp,20,19.8,19.6,19.4,19.2,19
Milwaukee - C 18,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 18,vap_other,0,0,0,0,0,0
Milwaukee - C 18,vap_two,12,14.2,16.4,18.6,20.8,23
Milwaukee - C 18,vap_white,38,37.8,37.6,37.4,37.2,37
Milwaukee - C 180,vap,1876,1848.2,1820.4,1792.6,1764.8,1737
Milwaukee - C 180,vap_aian,4,4.2,4.4,4.6,4.8,5
Milwaukee - C 180,vap_asian,3,5,7,9,11,13
Milwaukee - C 180,vap_black,1816,1782.6,1749.2,1715.8,1682.4,1649
Milwaukee - C 180,vap_hisp,11,12.2,13.4,14.6,15.8,17
Milwaukee - C 180,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 180,vap_other,2,2,2,2,2,2
Milwaukee - C 180,vap_two,8,10.4,12.8,15.2,17.6,20
Milwaukee - C 180,vap_white,32,31.8,31.6,31.4,31.2,31
Milwaukee - C 181,vap,879,907.6,936.2,964.8,993.4,1022
Milwaukee - C 181,vap_aian,5,4.8,4.6,4.4,4.2,4
Milwaukee - C 181,vap_asian,0,1,2,3,4,5
Milwaukee - C 181,vap_black,806,831.4,856.8,882.2,907.6,933
Milwaukee - C 181,vap_hisp,16,15.8,15.6,15.4,15.2,15
Milwaukee - C 181,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 181,vap_other,0,0,0,0,0,0
Milwaukee - C 181,vap_two,16,14.6,13.2,11.8,10.399999999999999,9
Milwaukee - C 181,vap_white,36,39.8,43.6,47.4,51.2,55
Milwaukee - C 182,vap,845,861.4,877.8,894.2,910.6,927
Milwaukee - C 182,vap_aian,14,14.4,14.8,15.2,15.6,16
Milwaukee - C 182,vap_asian,13,11.8,10.6,9.4,8.2,7
Milwaukee - C 182,vap_black,10,13.4,16.8,20.2,23.6,27
Milwaukee - C 182,vap_hisp,230,289.4,348.8,408.2,467.6,527
Milwaukee - C 182,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 182,vap_other,2,1.8,1.6,1.4,1.2,1
Milwaukee - C 182,vap_two,10,10,10,10,10,10
Milwaukee - C 182,vap_white,566,520.6,475.2,429.8,384.4,339
Milwaukee - C 183,vap,991,974.4,957.8,941.2,924.6,908
Milwaukee - C 183,vap_aian,6,7.2,8.4,9.6,10.8,12
Milwaukee - C 183,vap_asian,38,33.6,29.2,24.8,20.4,16
Milwaukee - C 183,vap_black,21,33.4,45.8,58.199999999999996,70.6,83
Milwaukee - C 183,vap_hisp,81,104.8,128.6,152.39999999999998,176.2,200
Milwaukee - C 183,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 183,vap_other,1,0.8,0.6,0.4,0.19999999999999996,0
Milwaukee - C 183,vap_two,10,10.4,10.8,11.2,11.6,12
Milwaukee - C 183,vap_white,834,784.2,734.4,684.6,634.8,585
Milwaukee - C 184,vap,1697,1695.8,1694.6,1693.4,1692.2,1691
Milwaukee - C 184,vap_aian,7,7,7,7,7,7
Milwaukee - C 184,vap_asian,7,11.4,15.8,20.2,24.6,29
Milwaukee - C 184,vap_black,15,22.2,29.4,36.599999999999994,43.8,51
Milwaukee - C 184,vap_hisp,78,106.8,135.6,164.39999999999998,193.2,222
Milwaukee - C 184,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 184,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 184,vap_two,12,12.2,12.4,12.6,12.8,13
Milwaukee - C 184,vap_white,1578,1536,1494,1452,1410,1368
Milwaukee - C 185,vap,976,972.4,968.8,965.2,961.6,958
Milwaukee - C 185,vap_aian,2,3,4,5,6,7
Milwaukee - C 185,vap_asian,10,9,8,7,6,5
Milwaukee - C 185,vap_black,3,4.6,6.2,7.8,9.4,11
Milwaukee - C 185,vap_hisp,32,42.2,52.400000000000006,62.599999999999994,72.80000000000001,83
Milwaukee - C 185,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 185,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 185,vap_two,9,9.8,10.6,11.4,12.2,13
Milwaukee - C 185,vap_white,920,903.6,887.2,870.8,854.4,838
Milwaukee - C 186,vap,1088,1082,1076,1070,1064,1058
Milwaukee - C 186,vap_aian,7,6.8,6.6,6.4,6.2,6
Milwaukee - C 186,vap_asian,1,3.8000000000000003,6.6000000000000005,9.4,12.200000000000001,15
Milwaukee - C 186,vap_black,5,6.2,7.4,8.6,9.8,11
Milwaukee - C 186,vap_hisp,27,41,55,69,83,97
Milwaukee - C 186,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 186,vap_other,0,0,0,0,0,0
Milwaukee - C 186,vap_two,7,8.6,10.2,11.8,13.4,15
Milwaukee - C 186,vap_white,1041,1015.4,989.8,964.2,938.6,913
Milwaukee - C 187,vap,907,900.4,893.8,887.2,880.6,874
Milwaukee - C 187,vap_aian,1,2.2,3.4000000000000004,4.6,5.800000000000001,7
Milwaukee - C 187,vap_asian,3,3.8,4.6,5.4,6.2,7
Milwaukee - C 187,vap_black,9,8.8,8.6,8.4,8.2,8
Milwaukee - C 187,vap_hisp,32,38.2,44.4,50.599999999999994,56.8,63
Milwaukee - C 187,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 187,vap_other,0,0,0,0,0,0
Milwaukee - C 187,vap_two,0,1,2,3,4,5
Milwaukee - C 187,vap_white,862,846.4,830.8,815.2,799.6,784
Milwaukee - C 188,vap,1621,1626.4,1631.8,1637.2,1642.6,1648
Milwaukee - C 188,vap_aian,3,4.8,6.6,8.399999999999999,10.2,12
Milwaukee - C 188,vap_asian,9,14.600000000000001,20.200000000000003,25.8,31.400000000000002,37
Milwaukee - C 188,vap_black,6,10.600000000000001,15.200000000000001,19.799999999999997,24.400000000000002,29
Milwaukee - C 188,vap_hisp,50,69.6,89.2,108.8,128.4,148
Milwaukee - C 188,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 188,vap_other,0,0,0,0,0,0
Milwaukee - C 188,vap_two,11,11.6,12.2,12.8,13.4,14
Milwaukee - C 188,vap_white,1542,1515.2,1488.4,1461.6,1434.8,1408
Milwaukee - C 189,vap,1830,1826.4,1822.8,1819.2,1815.6,1812
Milwaukee - C 189,vap_aian,13,14.4,15.8,17.2,18.6,20
Milwaukee - C 189,vap_asian,12,14.6,17.2,19.8,22.4,25
Milwaukee - C 189,vap_black,18,22,26,30,34,38
Milwaukee - C 189,vap_hisp,68,97.2,126.4,155.6,184.8,214
Milwaukee - C 189,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 189,vap_other,0,1,2,3,4,5
Milwaukee - C 189,vap_two,10,10.6,11.2,11.8,12.4,13
Milwaukee - C 189,vap_white,1709,1666.6,1624.2,1581.8,1539.4,1497
Milwaukee - C 19,vap,1275,1268.4,1261.8,1255.2,1248.6,1242
Milwaukee - C 19,vap_aian,2,3.2,4.4,5.6,6.800000000000001,8
Milwaukee - C 19,vap_asian,16,15.2,14.4,13.6,12.8,12
Milwaukee - C 19,vap_black,1210,1201.8,1193.6,1185.4,1177.2,1169
Milwaukee - C 19,vap_hisp,7,9.6,12.2,14.8,17.4,20
Milwaukee - C 19,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 19,vap_other,4,3.6,3.2,2.8,2.4,2
Milwaukee - C 19,vap_two,13,13.2,13.4,13.6,13.8,14
Milwaukee - C 19,vap_white,23,21.8,20.6,19.4,18.2,17
Milwaukee - C 190,vap,1873,1869.8,1866.6,1863.4,1860.2,1857
Milwaukee - C 190,vap_aian,12,11,10,9,8,7
Milwaukee - C 190,vap_asian,11,15.2,19.4,23.6,27.8,32
Milwaukee - C 190,vap_black,9,19,29,39,49,59
Milwaukee - C 190,vap_hisp,76,92.6,109.2,125.8,142.4,159
Milwaukee - C 190,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 190,vap_other,4,3.4,2.8,2.2,1.5999999999999996,1
Milwaukee - C 190,vap_two,15,15.8,16.6,17.4,18.2,19
Milwaukee - C 190,vap_white,1746,1712.8,1679.6,1646.4,1613.2,1580
Milwaukee - C 191,vap,1254,1242.6,1231.2,1219.8,1208.4,1197
Milwaukee - C 191,vap_aian,7,7.2,7.4,7.6,7.8,8
Milwaukee - C 191,vap_asian,12,14.2,16.4,18.6,20.8,23
Milwaukee - C 191,vap_black,3,5.4,7.800000000000001,10.2,12.600000000000001,15
Milwaukee - C 191,vap_hisp,33,39.8,46.6,53.4,60.2,67
Milwaukee - C 191,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 191,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 191,vap_two,3,4.6,6.2,7.8,9.4,11
Milwaukee - C 191,vap_white,1196,1171.2,1146.4,1121.6,1096.8,1072
Milwaukee - C 192,vap,2217,2211.6,2206.2,2200.8,2195.4,2190
Milwaukee - C 192,vap_aian,3,3.8,4.6,5.4,6.2,7
Milwaukee - C 192,vap_asian,34,35.8,37.6,39.4,41.2,43
Milwaukee - C 192,vap_black,19,26,33,40,47,54
Milwaukee - C 192,vap_hisp,63,82.2,101.4,120.6,139.8,159
Milwaukee - C 192,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 192,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 192,vap_two,9,9.4,9.8,10.2,10.6,11
Milwaukee - C 192,vap_white,2089,2054.2,2019.4,1984.6,1949.8,1915
Milwaukee - C 193,vap,1503,1493.4,1483.8,1474.2,1464.6,1455
Milwaukee - C 193,vap_aian,3,5,7,9,11,13
Milwaukee - C 193,vap_asian,10,9.8,9.6,9.4,9.2,9
Milwaukee - C 193,vap_black,9,15.600000000000001,22.200000000000003,28.8,35.400000000000006,42
Milwaukee - C 193,vap_hisp,50,66.6,83.2,99.8,116.4,133
Milwaukee - C 193,vap_nhpi,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 193,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 193,vap_two,17,15.8,14.6,13.4,12.2,11
Milwaukee - C 193,vap_white,1414,1380,1346,1312,1278,1244
Milwaukee - C 194,vap,945,938.4,931.8,925.2,918.6,912
Milwaukee - C 194,vap_aian,5,5.8,6.6,7.4,8.2,9
Milwaukee - C 194,vap_asian,15,16.4,17.8,19.2,20.6,22
Milwaukee - C 194,vap_black,4,4.6,5.2,5.8,6.4,7
Milwaukee - C 194,vap_hisp,33,36.2,39.4,42.6,45.8,49
Milwaukee - C 194,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 194,vap_other,0,0,0,0,0,0
Milwaukee - C 194,vap_two,7,7.8,8.6,9.4,10.2,11
Milwaukee - C 194,vap_white,881,867.6,854.2,840.8,827.4,814
Milwaukee - C 195,vap,905,904.2,903.4,902.6,901.8,901
Milwaukee - C 195,vap_aian,2,3.2,4.4,5.6,6.800000000000001,8
Milwaukee - C 195,vap_asian,5,6.2,7.4,8.6,9.8,11
Milwaukee - C 195,vap_black,5,8.6,12.2,15.799999999999999,19.4,23
Milwaukee - C 195,vap_hisp,23,35.8,48.6,61.4,74.2,87
Milwaukee - C 195,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 195,vap_other,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 195,vap_two,11,10.2,9.4,8.6,7.8,7
Milwaukee - C 195,vap_white,859,839.8,820.6,801.4,782.2,763
Milwaukee - C 196,vap,2248,2248.2,2248.4,2248.6,2248.8,2249
Milwaukee - C 196,vap_aian,15,16.8,18.6,20.4,22.2,24
Milwaukee - C 196,vap_asian,61,64,67,70,73,76
Milwaukee - C 196,vap_black,47,54,61,68,75,82
Milwaukee - C 196,vap_hisp,108,138.2,168.4,198.6,228.8,259
Milwaukee - C 196,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 196,vap_other,1,1.4,1.8,2.2,2.6,3
Milwaukee - C 196,vap_two,24,28.6,33.2,37.8,42.400000000000006,47
Milwaukee - C 196,vap_white,1992,1945.2,1898.4,1851.6,1804.8,1758
Milwaukee - C 197,vap,1700,1693.2,1686.4,1679.6,1672.8,1666
Milwaukee - C 197,vap_aian,5,5.8,6.6,7.4,8.2,9
Milwaukee - C 197,vap_asian,18,25.8,33.6,41.4,49.2,57
Milwaukee - C 197,vap_black,2,3.4000000000000004,4.800000000000001,6.2,7.6000000000000005,9
Milwaukee - C 197,vap_hisp,61,71.2,81.4,91.6,101.80000000000001,112
Milwaukee - C 197,vap_nhpi,4,3.6,3.2,2.8,2.4,2
Milwaukee - C 197,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Milwaukee - C 197,vap_two,10,11,12,13,14,15
Milwaukee - C 197,vap_white,1600,1571.8,1543.6,1515.4,1487.2,1459
Milwaukee - C 198,vap,1723,1720.8,1718.6,1716.4,1714.2,1712
Milwaukee - C 198,vap_aian,8,8.2,8.4,8.6,8.8,9
Milwaukee - C 198,vap_asian,19,19,19,19,19,19
Milwaukee - C 198,vap_black,4,11.8,19.6,27.4,35.2,43
Milwaukee - C 198,vap_hisp,71,96.6,122.2,147.8,173.4,199
Milwaukee - C 198,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 198,vap_other,0,0,0,0,0,0
Milwaukee - C 198,vap_two,29,28.8,28.6,28.4,28.2,28
Milwaukee - C 198,vap_white,1592,1556.4,1520.8,1485.2,1449.6,1414
Milwaukee - C 199,vap,1513,1501.4,1489.8,1478.2,1466.6,1455
Milwaukee - C 199,vap_aian,12,13.4,14.8,16.2,17.6,19
Milwaukee - C 199,vap_asian,37,34.8,32.6,30.4,28.2,26
Milwaukee - C 199,vap_black,7,13.8,20.6,27.4,34.2,41
Milwaukee - C 199,vap_hisp,72,100.2,128.4,156.6,184.8,213
Milwaukee - C 199,vap_nhpi,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 199,vap_other,2,1.6,1.2,0.8,0.3999999999999999,0
Milwaukee - C 199,vap_two,15,14.6,14.2,13.8,13.4,13
Milwaukee - C 199,vap_white,1366,1321.4,1276.8,1232.2,1187.6,1143
Milwaukee - C 2,vap,794,800.6,807.2,813.8,820.4,827
Milwaukee - C 2,vap_aian,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 2,vap_asian,4,3.6,3.2,2.8,2.4,2
Milwaukee - C 2,vap_black,725,732.6,740.2,747.8,755.4,763
Milwaukee - C 2,vap_hisp,11,12.8,14.6,16.4,18.2,20
Milwaukee - C 2,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 2,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 2,vap_two,4,5.4,6.800000000000001,8.2,9.600000000000001,11
Milwaukee - C 2,vap_white,49,44.8,40.6,36.4,32.2,28
Milwaukee - C 20,vap,1192,1187,1182,1177,1172,1167
Milwaukee - C 20,vap_aian,1,1.8,2.6,3.4,4.2,5
Milwaukee - C 20,vap_asian,47,53.2,59.4,65.6,71.8,78
Milwaukee - C 20,vap_black,650,678.4,706.8,735.2,763.6,792
Milwaukee - C 20,vap_hisp,38,40.8,43.6,46.4,49.2,52
Milwaukee - C 20,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 20,vap_other,0,0.4,0.8,1.2,1.6,2
Milwaukee - C 20,vap_two,13,13.4,13.8,14.2,14.6,15
Milwaukee - C 20,vap_white,443,399,355,311,267,223
Milwaukee - C 200,vap,2544,2601,2658,2715,2772,2829
Milwaukee - C 200,vap_aian,22,21.6,21.2,20.8,20.4,20
Milwaukee - C 200,vap_asian,31,48.2,65.4,82.6,99.8,117
Milwaukee - C 200,vap_black,81,99,117,135,153,171
Milwaukee - C 200,vap_hisp,166,235.4,304.8,374.2,443.6,513
Milwaukee - C 200,vap_nhpi,3,3,3,3,3,3
Milwaukee - C 200,vap_other,8,6.4,4.8,3.2,1.5999999999999996,0
Milwaukee - C 200,vap_two,31,31.6,32.2,32.8,33.4,34
Milwaukee - C 200,vap_white,2202,2155.8,2109.6,2063.4,2017.2,1971
Milwaukee - C 201,vap,1003,1138.4,1273.8,1409.2,1544.6,1680
Milwaukee - C 201,vap_aian,12,13,14,15,16,17
Milwaukee - C 201,vap_asian,3,7.6000000000000005,12.200000000000001,16.799999999999997,21.400000000000002,26
Milwaukee - C 201,vap_black,32,50.400000000000006,68.80000000000001,87.19999999999999,105.60000000000001,124
Milwaukee - C 201,vap_hisp,548,521.8,495.6,469.4,443.2,417
Milwaukee - C 201,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 201,vap_other,1,1.4,1.8,2.2,2.6,3
Milwaukee - C 201,vap_two,19,19.6,20.2,20.8,21.4,22
Milwaukee - C 201,vap_white,388,524.4,660.8,797.2,933.6,1070
Milwaukee - C 202,vap,1646,1620.8,1595.6,1570.4,1545.2,1520
Milwaukee - C 202,vap_aian,7,9.8,12.600000000000001,15.4,18.200000000000003,21
Milwaukee - C 202,vap_asian,3,4.6,6.2,7.8,9.4,11
Milwaukee - C 202,vap_black,114,129.8,145.6,161.4,177.2,193
Milwaukee - C 202,vap_hisp,1123,1090.2,1057.4,1024.6,991.8,959
Milwaukee - C 202,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 202,vap_other,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 202,vap_two,21,22,23,24,25,26
Milwaukee - C 202,vap_white,378,364.2,350.4,336.6,322.8,309
Milwaukee - C 203,vap,1679,1648.8,1618.6,1588.4,1558.2,1528
Milwaukee - C 203,vap_aian,13,13,13,13,13,13
Milwaukee - C 203,vap_asian,25,28,31,34,37,40
Milwaukee - C 203,vap_black,163,154.4,145.8,137.2,128.6,120
Milwaukee - C 203,vap_hisp,1174,1165.4,1156.8,1148.2,1139.6,1131
Milwaukee - C 203,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 203,vap_other,0,0,0,0,0,0
Milwaukee - C 203,vap_two,13,12.2,11.4,10.6,9.8,9
Milwaukee - C 203,vap_white,291,275.8,260.6,245.4,230.2,215
Milwaukee - C 204,vap,1641,1585.6,1530.2,1474.8,1419.4,1364
Milwaukee - C 204,vap_aian,17,15.8,14.6,13.4,12.2,11
Milwaukee - C 204,vap_asian,36,33.4,30.8,28.2,25.6,23
Milwaukee - C 204,vap_black,143,142,141,140,139,138
Milwaukee - C 204,vap_hisp,1135,1112,1089,1066,1043,1020
Milwaukee - C 204,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 204,vap_other,0,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3
Milwaukee - C 204,vap_two,10,10.4,10.8,11.2,11.6,12
Milwaukee - C 204,vap_white,300,271.4,242.8,214.2,185.6,157
Milwaukee - C 205,vap,1225,1218,1211,1204,1197,1190
Milwaukee - C 205,vap_aian,5,6.8,8.6,10.399999999999999,12.2,14
Milwaukee - C 205,vap_asian,55,46.6,38.2,29.8,21.4,13
Milwaukee - C 205,vap_black,97,101.2,105.4,109.6,113.8,118
Milwaukee - C 205,vap_hisp,888,895.8,903.6,911.4,919.2,927
Milwaukee - C 205,vap_nhpi,0,0.2,0.4,0.6,0.8,1
Milwaukee - C 205,vap_other,4,3.2,2.4,1.6,0.7999999999999998,0
Milwaukee - C 205,vap_two,23,19.4,15.8,12.200000000000001,8.6,5
Milwaukee - C 205,vap_white,153,144.8,136.6,128.4,120.19999999999999,112
Milwaukee - C 206,vap,1563,1535.6,1508.2,1480.8,1453.4,1426
Milwaukee - C 206,vap_aian,10,9.6,9.2,8.8,8.4,8
Milwaukee - C 206,vap_asian,61,61,61,61,61,61
Milwaukee - C 206,vap_black,109,121,133,145,157,169
Milwaukee - C 206,vap_hisp,1029,1009.6,990.2,970.8,951.4,932
Milwaukee - C 206,vap_nhpi,1,1.2,1.4,1.6,1.8,2
Milwaukee - C 206,vap_other,0,0,0,0,0,0
Milwaukee - C 206,vap_two,18,16.8,15.6,14.4,13.2,12
Milwaukee - C 206,vap_white,335,316.4,297.8,279.2,260.6,242
Milwaukee - C 207,vap,1702,1686.6,1671.2,1655.8,1640.4,1625
Milwaukee - C 207,vap_aian,44,36.2,28.4,20.6,12.799999999999997,5
Milwaukee - C 207,vap_asian,85,74.8,64.6,54.400000000000006,44.199999999999996,34
Milwaukee - C 207,vap_black,58,76,94,112,130,148
Milwaukee - C 207,vap_hisp,1084,1098.6,1113.2,1127.8,1142.4,1157
Milwaukee - C 207,vap_nhpi,0,0,0,0,0,0
Milwaukee - C 207,vap_other,5,4,3,2,1,0
Milwaukee - C 207,vap_two,21,20.6,20.2,19.8,19.4,19
Milwaukee - C 207,vap_white,405,376.4,347.8,319.2,290.6,262
Milwaukee - C 208,vap,1253,1250.8,1248.6,1246.4,1244.2,1242
Milwaukee - C 208,vap_aian,17,14.8,12.6,10.4,8.2,6
Milwaukee - C 208,vap_asian,54,50.6,47.2,43.8,40.4,37
