BLOCKID|PLACEFP
550339707005016|51025
550339707005017|51025
550339707005018|51025
550339707005019|51025
550339707005020|51025
550339707005021|51025
550339707005022|51025
550339707005023|51025
550339707005024|51025
550339708011000|51025
550339708011001|51025
550339708011002|51025
550339708011003|51025
550339708011004|51025
550339708011005|51025
550339708011006|51025
550339708011007|51025
550339708011008|51025
550339708011009|51025
550339708011010|51025
550339708011011|51025
550339708011012|51025
550339708011013|51025
550339708011014|51025
550339708011015|51025
550339708011016|51025
550339708011017|51025
550339708011018|51025
550339708011019|51025
550339708011020|51025
550339708011021|51025
550339708011022|51025
550339708011023|51025
550339708011024|51025
550339708011025|51025
550339708011026|51025
550339708011027|51025
550339708011028|51025
550339708011029|51025
550339708011030|51025
550339708011031|51025
550339708011032|51025
550339708011033|51025
550339708011034|51025
550339708011035|51025
550339708011036|51025
550339708011037|51025
550339708011038|51025
550339708011039|51025
550339708011040|51025
550339708011041|51025
550339708011042|51025
550339708021000|
550339708021001|51025
550339708021002|51025
550339708021003|51025
550339708021004|51025
550339708021005|51025
550339708021006|51025
550339708021007|51025
550339708021008|51025
550339708021009|51025
550339708021010|51025
550339708021011|51025
550339708021012|51025
550339708021013|51025
550339708021014|51025
550339708021015|51025
550339708021016|51025
550339708021017|51025
550339708021018|51025
550339708021019|51025
550339708021020|51025
550339708021021|51025
550339708021022|51025
550339708021023|51025
550339708021024|51025
550339708021025|
550339708021026|51025
550339708022000|51025
550339708022001|51025
550339708022002|
550339708022003|51025
550339708022004|51025
550339708022005|51025
550339708022006|51025
550339708022007|51025
550339708022008|51025
550339708022009|51025
550339708022010|51025
550339708022011|51025
550339708022012|51025
550339708022013|51025
550339708022014|51025
550339708022015|51025
550339708022016|51025
550339708022017|51025
550339708022018|51025
550339708022019|51025
550339708022020|51025
550339708022021|51025
550339708022022|51025
550339708022023|51025
550339708022024|51025
550339708022025|51025
550339708022026|51025
550339708022027|51025
550339708022028|51025
550339708023000|51025
550339708023001|51025
550339708023002|51025
550339708023003|51025
550339708023004|51025
550339708023005|51025
550339708023006|51025
550339708023007|51025
550339708023008|51025
550339708023009|51025
550339708023010|51025
550339708023011|51025
550339708023012|51025
550339708023013|51025
550339708023014|51025
550339708023015|51025
550339708023016|51025
550339708023017|51025
550339708023018|51025
550339708023019|51025
550339708023020|51025
550339708023021|51025
550339708023022|51025
550339708023023|51025
550339708023024|51025
550339708023025|51025
550339708023026|51025
550339708023027|51025
550339708023028|51025
550339708023029|51025
550339708023030|51025
550339708023031|51025
550339708023032|51025
550339708023033|51025
550339708023034|51025
550339708023035|51025
550339708023036|51025
550339708023037|51025
550339708023038|51025
550339708023039|51025
550339708023040|51025
550339708023041|51025
550339708023042|51025
550350001001000|
550350001001001|
550350001001002|
550350001001003|
550350001001004|
550350001001005|
550350001001006|
550350001001007|
550350001001008|
550350001001009|
550350001001010|
550350001001011|
550350001001012|
550350001001013|
550350001001014|
550350001001015|
550350001001016|
550350001001017|
550350001001018|
550350001001019|
550350001001020|
550350001001021|
550350001001022|
550350001001023|
550350001001024|
550350001001025|
550350001001026|
550350001001027|
550350001001028|
550350001001029|
550350001001030|
550350001001031|
550350001001032|
550350001001033|
550350001001034|
550350001001035|
550350001001036|
550350001001037|
550350001001038|
550350001001039|
550350001001040|
550350001001041|
550350001001042|
550350001001043|
550350001001044|
550350001001045|
550350001001046|
550350001001047|
550350001001048|
550350001001049|
550350001001050|
550350001001051|
550350001001052|
550350001001053|
550350001001054|
550350001001055|
550350001001056|
550350001001057|
550350001001058|
550350001001059|
550350001001060|
550350001001061|
550350001001062|
550350001001063|
550350001001064|
550350001001065|
550350001001066|
550350001001067|
550350001001068|
550350001001069|
550350001001070|
550350001001071|
550350001002000|
550350001002001|
550350001002002|
550350001002003|
550350001002004|
550350001002005|
550350001002006|
550350001002007|
550350001002008|
550350001002009|
550350001002010|
550350001002011|
550350001002012|
550350001002013|
550350001002014|
550350001002015|
550350001002016|
550350001002017|
550350001002018|
550350001002019|
550350001002020|
550350001002021|
550350001002022|
550350001002023|
550350001002024|
550350001002025|
550350001002026|
550350001002027|
550350001002028|
550350001002029|
550350001002030|
550350001002031|
550350001002032|
550350001002033|
550350001002034|
550350001002035|
550350001002036|
550350001002037|
550350001002038|
550350001002039|24825
550350001002040|
550350001002041|24825
550350001002042|24825
550350001002043|24825
550350001002044|24825
550350001002045|
550350001002046|
550350001002047|
550350001002048|
550350001002049|
550350001002050|
550350001002051|
550350001002052|
550350001002053|
550350001002054|
550350001002055|24825
550350001002056|24825
550350001002057|24825
550350001002058|24825
550350001002059|24825
550350001002060|
550350001002061|
550350001002062|
550350001002063|
550350001002064|
550350001002065|
550350001002066|
550350001002067|
550350001002068|
550350001002069|
550350001002070|
550350001002071|
550350001002072|
550350001002073|24825
550350001002074|24825
550350001002075|
550350001002076|
550350001002077|
550350001002078|
550350001002079|
550350001002080|
550350001002081|
550350001002082|24825
550350001002083|24825
550350001002084|24825
550350001002085|24825
550350001002086|24825
550350001002087|24825
550350001002088|24825
550350001002089|24825
550350001002090|24825
550350001002091|24825
550350001002092|24825
550350001002093|24825
550350001002094|
550350001002095|
550350001002096|24825
550350001002097|24825
550350001002098|24825
550350001002099|24825
550350001002100|24825
550350001002101|24825
550350001002102|
550350001002103|
550350001002104|
550350001002105|
550350001002106|24825
550350001002107|24825
550350001002108|24825
550350001003000|
550350001003001|
550350001003002|
550350001003003|
550350001003004|
550350001003005|
550350001003006|
550350001003007|
550350001003008|
550350001003009|
550350001003010|
550350001003011|03825
550350001003012|03825
550350001003013|03825
550350001003014|03825
550350001003015|03825
550350001003016|03825
550350001003017|
550350001003018|
550350001003019|03825
550350001003020|03825
550350001003021|03825
550350001003022|03825
550350001003023|03825
550350001003024|03825
550350001003025|03825
550350001003026|03825
550350001003027|03825
550350001003028|03825
550350001003029|03825
550350001003030|03825
550350001003031|03825
550350001003032|03825
550350001003033|03825
550350001003034|03825
550350001003035|03825
550350001003036|03825
550350001003037|03825
550350001003038|03825
550350001003039|03825
550350001003040|03825
550350001003041|03825
550350001003042|03825
550350001003043|03825
550350001003044|03825
550350001003045|03825
550350001003046|03825
550350001003047|03825
550350001003048|03825
550350001003049|03825
550350001003050|03825
550350001003051|03825
550350001003052|03825
550350001003053|03825
550350001003054|03825
550350001003055|03825
550350001003056|03825
550350001003057|03825
550350001003058|03825
550350001003059|03825
550350001003060|03825
550350001003061|03825
550350001003062|03825
550350001003063|
550350001003064|
550350001003065|03825
550350001003066|
550350001003067|03825
550350001003068|
550350001003069|
550350001003070|
550350001003071|
550350001003072|
550350001003073|
550350001003074|
550350001003075|
550350001003076|
550350001003077|
550350001003078|
550350001003079|
550350001003080|
550350001003081|
550350001003082|
550350001003083|
550350001003084|
550350001003085|03825
550350001003086|03825
550350001003087|
550350001003088|03825
550350001004000|
550350001004001|
550350001004002|
550350001004003|
550350001004004|
550350001004005|
550350001004006|
550350001004007|
550350001004008|
550350001004009|
550350001004010|
550350001004011|
550350001004012|
550350001004013|
550350001004014|
550350001004015|
550350001004016|
550350001004017|
550350001004018|
550350001004019|03825
550350001004020|
550350001004021|
550350001004022|03825
550350001004023|03825
550350001004024|03825
550350001004025|03825
550350001004026|03825
550350001004027|03825
550350001004028|
550350001004029|
550350001004030|
550350001004031|
550350001004032|03825
550350001004033|03825
550350001004034|03825
550350001004035|03825
550350001004036|03825
550350001004037|
550350001004038|
550350001004039|03825
550350001004040|03825
550350001004041|03825
550350001004042|03825
550350001004043|
550350001004044|03825
550350001004045|03825
550350001004046|
550350001004047|
550350001004048|
550350001004049|
550350001004050|
550350001004051|
550350001004052|
550350001004053|
550350001004054|
550350001004055|
550350001004056|
550350001004057|03825
550350001004058|
550350001004059|
550350001004060|
550350001004061|
550350001004062|
550350001004063|
550350001004064|
550350001004065|
550350001004066|
550350001004067|
550350001004068|
550350001004069|
550350001004070|
550350001004071|
550350001004072|
550350001004073|
550350001004074|
550350001004075|
550350001004076|
550350001004077|
550350001004078|
550350001004079|03825
550350002001000|
550350002001001|
550350002001002|
550350002001003|
550350002001004|
550350002001005|
550350002001006|
550350002001007|
550350002001008|
550350002001009|
550350002001010|
550350002001011|
550350002001012|
550350002001013|
550350002001014|
550350002001015|
550350002001016|
550350002001017|
550350002001018|
550350002001019|
550350002001020|
550350002001021|
550350002001022|
550350002001023|
550350002001024|
550350002001025|
550350002001026|
550350002001027|
550350002001028|
550350002001029|
550350002001030|
550350002001031|
550350002001032|
550350002001033|
550350002001034|
550350002001035|
550350002001036|
550350002001037|
550350002001038|
550350002001039|
550350002001040|
550350002001041|
550350002001042|
550350002001043|
550350002001044|
550350002001045|
550350002001046|
550350002001047|
550350002001048|
550350002001049|
550350002001050|
550350002001051|
550350002001052|
550350002001053|
550350002001054|
550350002001055|
550350002001056|
550350002001057|
550350002001058|
550350002001059|
550350002001060|
550350002001061|
550350002001062|
550350002001063|
550350002001064|
550350002001065|
550350002001066|
550350002001067|
550350002001068|
