block_2020,pop_2020,ward_2011,ward_2022
550790802001006,21,Shorewood - V 11,Shorewood - V 0011
550790802001007,19,Shorewood - V 11,Shorewood - V 0011
550790802001008,64,Shorewood - V 11,Shorewood - V 0011
550790802001009,68,Shorewood - V 11,Shorewood - V 0011
550790802001010,65,Shorewood - V 11,Shorewood - V 0011
550790802001011,120,Shorewood - V 11,Shorewood - V 0011
550790802001012,150,Shorewood - V 11,Shorewood - V 0011
550790802001013,257,Shorewood - V 8,Shorewood - V 0008
550790802001014,137,Shorewood - V 8,Shorewood - V 0008
550790802001015,150,Shorewood - V 8,Shorewood - V 0008
550790802002000,100,Shorewood - V 8,Shorewood - V 0008
550790802002001,78,Shorewood - V 8,Shorewood - V 0008
550790802002002,158,Shorewood - V 9,Shorewood - V 0009
550790802002003,95,Shorewood - V 9,Shorewood - V 0009
550790802002004,109,Shorewood - V 9,Shorewood - V 0009
550790802002005,101,Shorewood - V 8,Shorewood - V 0008
550790802002006,82,Shorewood - V 8,Shorewood - V 0008
550790802002007,83,Shorewood - V 7,Shorewood - V 0007
550790802002008,88,Shorewood - V 7,Shorewood - V 0007
550790802002009,163,Shorewood - V 7,Shorewood - V 0007
550790802002010,51,Shorewood - V 7,Shorewood - V 0007
550790802002011,92,Shorewood - V 9,Shorewood - V 0009
550790802002012,83,Shorewood - V 9,Shorewood - V 0009
550790802003000,74,Shorewood - V 7,Shorewood - V 0007
550790802003001,79,Shorewood - V 7,Shorewood - V 0007
550790802003002,44,Shorewood - V 7,Shorewood - V 0007
550790802003003,89,Shorewood - V 7,Shorewood - V 0007
550790802003004,163,Shorewood - V 9,Shorewood - V 0009
550790802003005,157,Shorewood - V 9,Shorewood - V 0009
550790802003006,154,Shorewood - V 7,Shorewood - V 0007
550790802003007,93,Shorewood - V 7,Shorewood - V 0007
550790802003008,106,Shorewood - V 7,Shorewood - V 0007
550790802003009,83,Shorewood - V 7,Shorewood - V 0007
550790802003010,0,Shorewood - V 7,Shorewood - V 0007
550790802003011,103,Shorewood - V 7,Shorewood - V 0007
550790802003012,80,Shorewood - V 7,Shorewood - V 0007
550790803001000,22,Shorewood - V 6,Shorewood - V 0006
550790803001001,40,Shorewood - V 6,Shorewood - V 0006
550790803001002,50,Shorewood - V 6,Shorewood - V 0006
550790803001003,42,Shorewood - V 6,Shorewood - V 0006
550790803001004,39,Shorewood - V 6,Shorewood - V 0006
550790803001005,83,Shorewood - V 5,Shorewood - V 0005
550790803001006,73,Shorewood - V 5,Shorewood - V 0005
550790803001007,85,Shorewood - V 5,Shorewood - V 0005
550790803001008,36,Shorewood - V 5,Shorewood - V 0005
550790803001009,31,Shorewood - V 5,Shorewood - V 0005
550790803001010,44,Shorewood - V 5,Shorewood - V 0005
550790803001011,45,Shorewood - V 5,Shorewood - V 0005
550790803002000,0,Shorewood - V 5,NA
550790803002001,139,Shorewood - V 5,Shorewood - V 0005
550790803002002,36,Shorewood - V 6,Shorewood - V 0006
550790803002003,55,Shorewood - V 6,Shorewood - V 0006
550790803002004,101,Shorewood - V 6,Shorewood - V 0006
550790803002005,98,Shorewood - V 6,Shorewood - V 0006
550790803002006,57,Shorewood - V 6,Shorewood - V 0006
550790803002007,43,Shorewood - V 6,Shorewood - V 0006
550790803002008,77,Shorewood - V 6,Shorewood - V 0006
550790803002009,149,Shorewood - V 6,Shorewood - V 0006
550790803002010,48,Shorewood - V 6,Shorewood - V 0006
550790803003000,107,Shorewood - V 5,Shorewood - V 0005
550790803003001,125,Shorewood - V 5,Shorewood - V 0005
550790803003002,106,Shorewood - V 5,Shorewood - V 0005
550790803003003,101,Shorewood - V 5,Shorewood - V 0005
550790803003004,139,Shorewood - V 5,Shorewood - V 0005
550790803003005,39,Shorewood - V 5,Shorewood - V 0005
550790803003006,37,Shorewood - V 4,Shorewood - V 0004
550790803003007,147,Shorewood - V 4,Shorewood - V 0004
550790803003008,82,Shorewood - V 4,Shorewood - V 0004
550790803004000,86,Shorewood - V 4,Shorewood - V 0004
550790803004001,70,Shorewood - V 4,Shorewood - V 0004
550790803004002,73,Shorewood - V 4,Shorewood - V 0004
550790803004003,141,Shorewood - V 3,Shorewood - V 0003
550790803004004,98,Shorewood - V 3,Shorewood - V 0003
550790803004005,59,Shorewood - V 3,Shorewood - V 0003
550790803004006,74,Shorewood - V 3,Shorewood - V 0003
550790803004007,135,Shorewood - V 4,Shorewood - V 0004
550790803004008,67,Shorewood - V 4,Shorewood - V 0004
550790803004009,74,Shorewood - V 3,Shorewood - V 0003
550790803005000,64,Shorewood - V 4,Shorewood - V 0004
550790803005001,0,Shorewood - V 4,Shorewood - V 0004
550790803005002,19,Shorewood - V 4,Shorewood - V 0004
550790803005003,65,Shorewood - V 4,Shorewood - V 0004
550790803005004,68,Shorewood - V 3,Shorewood - V 0003
550790803005005,58,Shorewood - V 3,Shorewood - V 0003
550790803005006,86,Shorewood - V 4,Shorewood - V 0004
550790803005007,60,Shorewood - V 4,Shorewood - V 0004
550790803005008,67,Shorewood - V 4,Shorewood - V 0004
550790803005009,76,Shorewood - V 4,Shorewood - V 0004
550790803005010,26,Shorewood - V 4,Shorewood - V 0004
550790803005011,70,Shorewood - V 3,Shorewood - V 0003
550790803005012,88,Shorewood - V 4,Shorewood - V 0004
550790804001000,195,Shorewood - V 3,Shorewood - V 0003
550790804001001,29,Shorewood - V 3,Shorewood - V 0003
550790804001002,57,Shorewood - V 3,Shorewood - V 0003
550790804001003,54,Shorewood - V 3,Shorewood - V 0003
550790804001004,89,Shorewood - V 3,Shorewood - V 0003
550790804001005,94,Shorewood - V 3,Shorewood - V 0003
550790804001006,104,Shorewood - V 3,Shorewood - V 0003
550790804001007,102,Shorewood - V 3,Shorewood - V 0003
550790804002000,641,Shorewood - V 2,Shorewood - V 0002
550790804002001,206,Shorewood - V 2,Shorewood - V 0002
550790804002002,947,Shorewood - V 1,Shorewood - V 0001
550790804002003,145,Shorewood - V 3,Shorewood - V 0003
550790804002004,67,Shorewood - V 2,Shorewood - V 0002
550790804002005,128,Shorewood - V 2,Shorewood - V 0002
550790804002006,61,Shorewood - V 2,Shorewood - V 0002
550790804002007,100,Shorewood - V 2,Shorewood - V 0002
550790804002008,103,Shorewood - V 3,Shorewood - V 0003
550790804002009,186,Shorewood - V 2,Shorewood - V 0002
550790804002010,125,Shorewood - V 2,Shorewood - V 0002
550790901001000,38,Wauwatosa - C 23,Wauwatosa - C 024B
550790901001001,23,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001002,22,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001003,24,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001004,34,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001005,44,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001006,27,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001007,38,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001008,32,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001009,39,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001010,36,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001011,28,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001012,22,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001013,29,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001014,70,Wauwatosa - C 23,Wauwatosa - C 024B
550790901001015,53,Wauwatosa - C 23,Wauwatosa - C 024B
550790901001016,66,Wauwatosa - C 23,Wauwatosa - C 024B
550790901001017,60,Wauwatosa - C 23,Wauwatosa - C 024B
550790901001018,42,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001019,52,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001020,38,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001021,95,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001022,75,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001023,80,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001024,43,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001025,43,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001026,46,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001027,54,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001028,49,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001029,25,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001030,66,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001031,37,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001032,91,Wauwatosa - C 23,Wauwatosa - C 0023
550790901001033,60,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002000,39,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002001,38,Wauwatosa - C 22,Wauwatosa - C 0023
550790901002002,0,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002003,0,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002004,57,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002005,35,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002006,44,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002007,0,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002008,0,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002009,0,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002010,106,Wauwatosa - C 22,Wauwatosa - C 0023
550790901002011,59,Wauwatosa - C 22,Wauwatosa - C 0023
550790901002012,57,Wauwatosa - C 22,Wauwatosa - C 0023
550790901002013,128,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002014,38,Wauwatosa - C 22,Wauwatosa - C 0023
550790901002015,36,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002016,0,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002017,0,Wauwatosa - C 23,Wauwatosa - C 0023
550790901002018,24,Wauwatosa - C 22,Wauwatosa - C 0023
550790901002019,40,Wauwatosa - C 22,Wauwatosa - C 0023
550790901002020,79,Wauwatosa - C 22,Wauwatosa - C 0023
550790901002021,0,Wauwatosa - C 23,Wauwatosa - C 0023
550790901003000,65,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003001,39,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003002,38,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003003,49,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003004,41,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003005,28,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003006,64,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003007,39,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003008,27,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003009,60,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003010,57,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003011,27,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003012,24,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003013,19,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003014,28,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003015,36,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003016,58,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003017,38,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003018,0,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003019,26,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003020,23,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003021,31,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003022,23,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003023,38,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003024,33,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003025,38,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003026,6,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003027,25,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003028,8,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003029,9,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003030,1,Wauwatosa - C 24,Wauwatosa - C 024A
550790901003031,39,Wauwatosa - C 24,Wauwatosa - C 024A
550790901004000,698,Wauwatosa - C 24,Wauwatosa - C 024A
550790901004001,22,Wauwatosa - C 24,Wauwatosa - C 024A
550790902001000,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001001,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001002,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001003,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001004,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001005,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001006,17,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001007,14,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001008,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001009,26,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001010,62,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001011,71,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001012,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001013,34,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001014,57,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001015,69,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001016,30,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001017,0,Wauwatosa - C 18,Wauwatosa - C 0022
550790902001018,27,Wauwatosa - C 18,Wauwatosa - C 0022
550790902001019,63,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001020,67,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001021,44,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001022,53,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001023,55,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001024,48,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001025,56,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001026,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001027,88,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001028,36,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001029,38,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001030,23,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001031,38,Wauwatosa - C 22,Wauwatosa - C 0022
550790902001032,0,Wauwatosa - C 18,Wauwatosa - C 0022
550790902001033,66,Wauwatosa - C 18,Wauwatosa - C 0022
550790902001034,50,Wauwatosa - C 18,Wauwatosa - C 0022
550790902001035,16,Wauwatosa - C 18,Wauwatosa - C 0022
550790902001036,11,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002000,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002001,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002002,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002003,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002004,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002005,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002006,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002007,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002008,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002009,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002010,0,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002011,53,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002012,73,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002013,40,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002014,75,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002015,35,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002016,46,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002017,30,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002018,45,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002019,26,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002020,36,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002021,45,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002022,32,Wauwatosa - C 18,Wauwatosa - C 0022
550790902002023,46,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002024,25,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002025,74,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002026,41,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002027,31,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002028,30,Wauwatosa - C 22,Wauwatosa - C 0022
550790902002029,280,Wauwatosa - C 22,Wauwatosa - C 021A
550790902002030,27,Wauwatosa - C 18,Wauwatosa - C 0022
550790903001000,0,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001001,242,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001002,56,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001003,40,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001004,17,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001005,44,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001006,12,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001007,0,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001008,0,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001009,0,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001010,0,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001011,0,Wauwatosa - C 18,Wauwatosa - C 020B
550790903001012,35,Wauwatosa - C 18,Wauwatosa - C 020B
550790903001013,288,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001014,196,Wauwatosa - C 18,Wauwatosa - C 020B
550790903001015,0,Wauwatosa - C 18,Wauwatosa - C 021A
550790903001016,0,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001017,81,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001018,69,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001019,60,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001020,55,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001021,67,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001022,69,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001023,83,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001024,86,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001025,54,Wauwatosa - C 19,Wauwatosa - C 020A
550790903001026,0,Wauwatosa - C 19,Wauwatosa - C 021A
550790903001027,0,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002000,82,Wauwatosa - C 18,Wauwatosa - C 021A
550790903002001,0,Wauwatosa - C 18,Wauwatosa - C 021A
550790903002002,96,Wauwatosa - C 18,Wauwatosa - C 021A
550790903002003,52,Wauwatosa - C 19,Wauwatosa - C 021B
550790903002004,81,Wauwatosa - C 19,Wauwatosa - C 021B
550790903002005,71,Wauwatosa - C 19,Wauwatosa - C 021B
550790903002006,23,Wauwatosa - C 19,Wauwatosa - C 021B
550790903002007,51,Wauwatosa - C 18,Wauwatosa - C 021A
550790903002008,79,Wauwatosa - C 18,Wauwatosa - C 021A
550790903002009,46,Wauwatosa - C 18,Wauwatosa - C 021A
550790903002010,56,Wauwatosa - C 18,Wauwatosa - C 021A
550790903002011,58,Wauwatosa - C 18,Wauwatosa - C 021A
550790903002012,0,Wauwatosa - C 19,Wauwatosa - C 021B
550790903002013,93,Wauwatosa - C 19,Wauwatosa - C 021B
550790903002014,57,Wauwatosa - C 19,Wauwatosa - C 021B
550790903002015,33,Wauwatosa - C 19,Wauwatosa - C 021B
550790903002016,704,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002017,57,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002018,18,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002019,44,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002020,29,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002021,38,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002022,68,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002023,93,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002024,73,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002025,16,Wauwatosa - C 19,Wauwatosa - C 020A
550790903002026,41,Wauwatosa - C 19,Wauwatosa - C 020A
550790906001000,0,Wauwatosa - C 21,Wauwatosa - C 0007
550790906001001,44,Wauwatosa - C 21,Wauwatosa - C 0007
550790906001002,75,Wauwatosa - C 21,Wauwatosa - C 0007
550790906001003,9,Wauwatosa - C 9,Wauwatosa - C 0007
550790906001004,131,Wauwatosa - C 9,Wauwatosa - C 0007
550790906001005,65,Wauwatosa - C 9,Wauwatosa - C 0007
550790906001006,40,Wauwatosa - C 9,Wauwatosa - C 0007
550790906001007,64,Wauwatosa - C 9,Wauwatosa - C 0007
550790906001008,47,Wauwatosa - C 9,Wauwatosa - C 0007
550790906001009,71,Wauwatosa - C 9,Wauwatosa - C 0007
550790906001010,0,Wauwatosa - C 9,Wauwatosa - C 0007
550790906001011,69,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001012,35,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001013,53,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001014,59,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001015,152,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001016,505,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001017,78,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001018,63,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001019,0,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001020,0,Wauwatosa - C 8,Wauwatosa - C 012A
550790906001021,18,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001022,15,Wauwatosa - C 8,Wauwatosa - C 0007
550790906001023,48,Wauwatosa - C 8,Wauwatosa - C 0007
550790906002000,34,Wauwatosa - C 9,Wauwatosa - C 0008
550790906002001,35,Wauwatosa - C 9,Wauwatosa - C 0008
550790906002002,39,Wauwatosa - C 9,Wauwatosa - C 0008
550790906002003,50,Wauwatosa - C 9,Wauwatosa - C 0008
550790906002004,30,Wauwatosa - C 9,Wauwatosa - C 0008
